SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_high_deduplicated,n_reps,y_std,y_min,y_max
O=C(c1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1)N1CCOCC1,O=C(c1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1)N1CCOCC1,E-0012854,openadmet_expansion_train,1.376576957056512,1,,1.376576957056512,1.376576957056512
O=C(c1ccc2[nH]ncc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1ccc2[nH]ncc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014526,openadmet_expansion_train,0.9912260756924948,1,,0.9912260756924948,0.9912260756924948
O=C(c1ccc2[nH]ncc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1ccc2[nH]ncc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014525,openadmet_expansion_train,1.1398790864012365,1,,1.1398790864012365,1.1398790864012365
O=C(c1ccc2c(c1)CNC2)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1ccc2c(c1)CNC2)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014527,openadmet_expansion_train,1.895422546039408,1,,1.895422546039408,1.895422546039408
O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014609,openadmet_expansion_train,0.5314789170422551,1,,0.5314789170422551,0.5314789170422551
O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014608,openadmet_expansion_train,0.380211241711606,1,,0.380211241711606,0.380211241711606
O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1ccc2ccc(=O)[nH]c2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014610,openadmet_expansion_train,0.2041199826559248,1,,0.2041199826559248,0.2041199826559248
O=C(c1ccc2ccncc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1ccc2ccncc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0015927,openadmet_expansion_train,1.209515014542631,1,,1.209515014542631,1.209515014542631
O=C(c1ccc2ccncc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1ccc2ccncc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0015928,openadmet_expansion_train,1.3096301674258988,1,,1.3096301674258988,1.3096301674258988
O=C(c1cccc2[nH]c(C3CC3)nc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,O=C(c1cccc2[nH]c(C3CC3)nc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,E-0014945,openadmet_expansion_train,1.3979400086720375,1,,1.3979400086720375,1.3979400086720375
O=C(c1cccc2[nH]cnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1cccc2nc[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014529,openadmet_expansion_train,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
O=C(c1cccc2[nH]cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1cccc2[nH]cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012334,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C(c1cccc2[nH]cnc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,O=C(c1cccc2[nH]cnc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,E-0014944,openadmet_expansion_train,1.0413926851582251,1,,1.0413926851582251,1.0413926851582251
O=C(c1cccc2[nH]cnc12)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1cccc2nc[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014528,openadmet_expansion_train,1.3222192947339193,1,,1.3222192947339193,1.3222192947339193
O=C(c1cccc2[nH]cnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,O=C(c1cccc2[nH]cnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014888,openadmet_expansion_train,1.3117538610557542,1,,1.3117538610557542,1.3117538610557542
O=C(c1cccc2[nH]ncc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1cccc2[nH]ncc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014524,openadmet_expansion_train,0.7781512503836436,1,,0.7781512503836436,0.7781512503836436
O=C(c1cccc2[nH]ncc12)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1cccc2[nH]ncc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014522,openadmet_expansion_train,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
O=C(c1cccc2[nH]ncc12)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1cccc2[nH]ncc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014523,openadmet_expansion_train,1.1522883443830565,1,,1.1522883443830565,1.1522883443830565
O=C(c1cccc2c[nH]nc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1cccc2cn[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014521,openadmet_expansion_train,1.0969100130080565,1,,1.0969100130080565,1.0969100130080565
O=C(c1cccc2c[nH]nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1cccc2cn[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014519,openadmet_expansion_train,0.7403626894942439,1,,0.7403626894942439,0.7403626894942439
O=C(c1cccc2c[nH]nc12)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1cccc2cn[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014520,openadmet_expansion_train,1.276461804173244,1,,1.276461804173244,1.276461804173244
O=C(c1cccc2cc[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1cccc2cc[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014531,openadmet_expansion_train,1.4502491083193612,1,,1.4502491083193612,1.4502491083193612
O=C(c1cccc2cc[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1cccc2cc[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014530,openadmet_expansion_train,2.038620161949703,1,,2.038620161949703,2.038620161949703
O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014574,openadmet_expansion_train,0.2304489213782739,1,,0.2304489213782739,0.2304489213782739
O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014567,openadmet_expansion_train,1.3010299956639813,1,,1.3010299956639813,1.3010299956639813
O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1cccc2ccc(=O)[nH]c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014568,openadmet_expansion_train,1.209515014542631,1,,1.209515014542631,1.209515014542631
O=C(c1cccc2ccc(=O)[nH]c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=C(c1cccc2ccc(=O)[nH]c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015919,openadmet_expansion_train,2.030194785356751,1,,2.030194785356751,2.030194785356751
O=C(c1n[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=C(c1n[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015571,openadmet_expansion_train,0.9395192526186184,1,,0.9395192526186184,0.9395192526186184
O=C(c1nc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1nc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013865,openadmet_expansion_train,1.6599162000698502,1,,1.6599162000698502,1.6599162000698502
O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013924,openadmet_expansion_train,2.6138418218760693,1,,2.6138418218760693,2.6138418218760693
O=C(c1nn(CCO)c2ccccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1nn(CCO)c2ccccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0011891,openadmet_expansion_train,0.7923916894982539,1,,0.7923916894982539,0.7923916894982539
O=C(c1noc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,O=C(c1noc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0011955,openadmet_expansion_train,1.989894563718773,1,,1.989894563718773,1.989894563718773
O=C(c1nsc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,O=C(c1nsc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0011956,openadmet_expansion_train,1.869231719730976,1,,1.869231719730976,1.869231719730976
O=C1CCCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,O=C1CCCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014629,openadmet_expansion_train,1.6711728427150832,1,,1.6711728427150832,1.6711728427150832
O=C1CCCCN1Cc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1,O=C1CCCCN1Cc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1,E-0014694,openadmet_expansion_train,2.068556895072363,1,,2.068556895072363,2.068556895072363
O=C1CCCN1CCCOc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,O=C1CCCN1CCCOc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,E-0014732,openadmet_expansion_train,1.3783979009481375,1,,1.3783979009481375,1.3783979009481375
O=C1CCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,O=C1CCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014593,openadmet_expansion_train,1.2479732663618066,1,,1.2479732663618066,1.2479732663618066
O=C1CCc2cc(-n3ccc(OCC4CNC4)n3)ccc2N1,O=C1CCc2cc(-n3ccc(OCC4CNC4)n3)ccc2N1,E-0014019,openadmet_expansion_train,0.1139433523068367,1,,0.1139433523068367,0.1139433523068367
O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)c(F)cn3)cc2N1,O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)c(F)cn3)cc2N1,E-0014007,openadmet_expansion_train,0.7558748556724915,1,,0.7558748556724915,0.7558748556724915
O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)ccn3)cc2N1,O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)ccn3)cc2N1,E-0013694,openadmet_expansion_train,0.6232492903979004,1,,0.6232492903979004,0.6232492903979004
O=C1CCc2ccc(-c3ccc(F)c(OCCN4CCCCC4)n3)cc2N1,O=C1CCc2ccc(-c3ccc(F)c(OCCN4CCCCC4)n3)cc2N1,E-0014069,openadmet_expansion_train,1.526339277389844,1,,1.526339277389844,1.526339277389844
O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,E-0011646,openadmet_expansion_train,0.5314789170422551,1,,0.5314789170422551,0.5314789170422551
O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cn3)cc2N1,O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cn3)cc2N1,E-0012231,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C1CCc2ccc(-c3cccc(OC4CCCNC4)n3)cc2N1,O=C1CCc2ccc(-c3cccc(OC4CCCNC4)n3)cc2N1,E-0014003,openadmet_expansion_train,1.167317334748176,1,,1.167317334748176,1.167317334748176
O=C1CCc2ccc(-c3cccc(OC4CCNC4)n3)cc2N1,O=C1CCc2ccc(-c3cccc(OC4CCNC4)n3)cc2N1,E-0014004,openadmet_expansion_train,1.7201593034059568,1,,1.7201593034059568,1.7201593034059568
O=C1CCc2ccc(-c3cccc(OC4CNC4)n3)cc2N1,O=C1CCc2ccc(-c3cccc(OC4CNC4)n3)cc2N1,E-0014175,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C1CCc2ccc(-c3cccc(OCC4CNC4)n3)cc2N1,O=C1CCc2ccc(-c3cccc(OCC4CNC4)n3)cc2N1,E-0014015,openadmet_expansion_train,0.4313637641589873,1,,0.4313637641589873,0.4313637641589873
O=C1CCc2ccc(-c3cccc(OCCN4CCC(F)(F)CC4)n3)cc2N1,O=C1CCc2ccc(-c3cccc(OCCN4CCC(F)(F)CC4)n3)cc2N1,E-0014286,openadmet_expansion_train,2.0948203803548,1,,2.0948203803548,2.0948203803548
O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)c(F)c2N1,O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)c(F)c2N1,E-0014138,openadmet_expansion_train,0.6532125137753437,1,,0.6532125137753437,0.6532125137753437
O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,O=C1CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,E-0013608,openadmet_expansion_train,1.4281347940287887,1,,1.4281347940287887,1.4281347940287887
O=C1CCc2ccc(-c3cccc(OCCNC4CCC(F)(F)CC4)n3)cc2N1,O=C1CCc2ccc(-c3cccc(OCCNC4CCC(F)(F)CC4)n3)cc2N1,E-0014111,openadmet_expansion_train,1.5877109650189114,1,,1.5877109650189114,1.5877109650189114
O=C1CCc2ccc(-c3nc(Cl)ccc3OCCN3CCCCC3)cc2N1,O=C1CCc2ccc(-c3nc(Cl)ccc3OCCN3CCCCC3)cc2N1,E-0014169,openadmet_expansion_train,1.6434526764861874,1,,1.6434526764861874,1.6434526764861874
O=C1CCc2ccc(-c3nc(OCCN4CCCCC4)ccc3F)cc2N1,O=C1CCc2ccc(-c3nc(OCCN4CCCCC4)ccc3F)cc2N1,E-0014168,openadmet_expansion_train,1.255272505103306,1,,1.255272505103306,1.255272505103306
O=C1CCc2ccc(-c3nccc(OCCN4CCCCC4)n3)cc2N1,O=C1CCc2ccc(-c3nccc(OCCN4CCCCC4)n3)cc2N1,E-0014013,openadmet_expansion_train,0.6901960800285137,1,,0.6901960800285137,0.6901960800285137
O=C1CCc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,O=C1CCc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,E-0014209,openadmet_expansion_train,0.568201724066995,1,,0.568201724066995,0.568201724066995
O=C1CCc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2N1,O=C1CCc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2N1,E-0012248,openadmet_expansion_train,0.8573324964312685,1,,0.8573324964312685,0.8573324964312685
O=C1CCc2ccc(-n3cc(OCCNC4CCC(F)(F)CC4)cn3)cc2N1,O=C1CCc2ccc(-n3cc(OCCNC4CCC(F)(F)CC4)cn3)cc2N1,E-0014135,openadmet_expansion_train,0.6020599913279624,1,,0.6020599913279624,0.6020599913279624
O=C1CCc2ccc(-n3ccc(OCC4CNC4)n3)cc2N1,O=C1CCc2ccc(-n3ccc(OCC4CNC4)n3)cc2N1,E-0014018,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C1CCc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,O=C1CCc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,E-0016401,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C1CN(C(=O)c2[nH]nc3ccccc23)CCN1Cc1ccc(Cl)cc1,O=C1CN(C(=O)c2n[nH]c3ccccc23)CCN1Cc1ccc(Cl)cc1,E-0012928,openadmet_expansion_train,1.7226339225338123,1,,1.7226339225338123,1.7226339225338123
O=C1CN(Cc2ccc(Cl)cc2)CCN1Cc1[nH]nc2cccnc12,O=C1CN(Cc2ccc(Cl)cc2)CCN1Cc1n[nH]c2cccnc12,E-0014180,openadmet_expansion_train,1.2041199826559248,1,,1.2041199826559248,1.2041199826559248
O=C1COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,O=C1COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015095,openadmet_expansion_train,1.3364597338485296,1,,1.3364597338485296,1.3364597338485296
O=C1COc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,O=C1COc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,E-0015092,openadmet_expansion_train,1.0569048513364727,1,,1.0569048513364727,1.0569048513364727
O=C1Cc2cc(-n3ccc(OCC4CNC4)n3)ccc2CN1,O=C1Cc2cc(-n3ccc(OCC4CNC4)n3)ccc2CN1,E-0014071,openadmet_expansion_train,0.3010299956639812,1,,0.3010299956639812,0.3010299956639812
O=C1Cc2ccc(-n3ccc(OCC4CNC4)n3)cc2CN1,O=C1Cc2ccc(-n3ccc(OCC4CNC4)n3)cc2CN1,E-0014017,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C1NCCN1c1cccc(Nc2cccc(-c3cccnc3)n2)n1,O=C1NCCN1c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014731,openadmet_expansion_train,1.437750562820388,1,,1.437750562820388,1.437750562820388
O=C1NCCSc2c1sc1ccc(OC3CNC3)cc21,O=C1NCCSc2c1sc1ccc(OC3CNC3)cc21,E-0014540,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C1NCCSc2c1sc1ccc(OCC3CNC3)cc21,O=C1NCCSc2c1sc1ccc(OCC3CNC3)cc21,E-0014584,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C1NCCSc2c1sc1ccc(OCCN3CCCCC3)cc21,O=C1NCCSc2c1sc1ccc(OCCN3CCCCC3)cc21,E-0014623,openadmet_expansion_train,1.0863598306747482,1,,1.0863598306747482,1.0863598306747482
O=C1NCc2ccc(Nc3cccc(-c4cccnc4)n3)cc21,O=C1NCc2ccc(Nc3cccc(-c4cccnc4)n3)cc21,E-0014426,openadmet_expansion_train,1.9169800473203824,1,,1.9169800473203824,1.9169800473203824
O=C1Nc2c(Nc3cccc(-c4cccnc4)n3)cccc2C12CC2,O=C1Nc2c(Nc3cccc(-c4cccnc4)n3)cccc2C12CC2,E-0015047,openadmet_expansion_train,1.7505083948513462,1,,1.7505083948513462,1.7505083948513462
O=C1Nc2ccc3ncsc3c2/C1=C/c1cnc[n-]1,O=C1Nc2ccc3ncsc3c2/C1=C/c1cnc[nH]1,E-0015695,openadmet_expansion_train,1.7442929831226763,1,,1.7442929831226763,1.7442929831226763
O=C1OCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,O=C1OCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015096,openadmet_expansion_train,1.1903316981702914,1,,1.1903316981702914,1.1903316981702914
O=Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,O=Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015660,openadmet_expansion_train,2.727947709544797,1,,2.727947709544797,2.727947709544797
O=S(=O)(c1[nH]nc2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=S(=O)(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015126,openadmet_expansion_train,1.9289076902439528,1,,1.9289076902439528,1.9289076902439528
O=c1[nH]c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)cc2ccccc12,O=c1[nH]c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)cc2ccccc12,E-0015633,openadmet_expansion_train,1.530199698203082,1,,1.530199698203082,1.530199698203082
O=c1[nH]c2c(-c3ccc(OCCN4CCCCC4)cc3)cccc2o1,O=c1[nH]c2c(-c3ccc(OCCN4CCCCC4)cc3)cccc2o1,E-0016400,openadmet_expansion_train,0.3617278360175928,1,,0.3617278360175928,0.3617278360175928
O=c1[nH]c2cc(-n3cc(OCC4CNC4)cn3)ccc2o1,O=c1[nH]c2cc(-n3cc(OCC4CNC4)cn3)ccc2o1,E-0014210,openadmet_expansion_train,0.3979400086720376,1,,0.3979400086720376,0.3979400086720376
O=c1[nH]c2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,O=c1[nH]c2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,E-0016961,openadmet_expansion_train,0.0,1,,0.0,0.0
O=c1[nH]c2ccccc2cc1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=c1[nH]c2ccccc2cc1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015570,openadmet_expansion_train,1.469822015978163,1,,1.469822015978163,1.469822015978163
O=c1[nH]cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,O=c1[nH]cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,E-0015568,openadmet_expansion_train,1.5118833609788744,1,,1.5118833609788744,1.5118833609788744
O=c1[nH]cc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=c1[nH]cc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015635,openadmet_expansion_train,1.9614210940664485,1,,1.9614210940664485,1.9614210940664485
O=c1[nH]ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,O=c1[nH]ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015629,openadmet_expansion_train,1.82865989653532,1,,1.82865989653532,1.82865989653532
O=c1[nH]ccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,O=c1[nH]ccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,E-0016060,openadmet_expansion_train,0.4471580313422192,1,,0.4471580313422192,0.4471580313422192
O=c1[nH]ccc2c1[nH]c1nc(OCCN3CCCCC3)ncc12,O=c1[nH]ccc2c1[nH]c1nc(OCCN3CCCCC3)ncc12,E-0016384,openadmet_expansion_train,0.5185139398778874,1,,0.5185139398778874,0.5185139398778874
O=c1[nH]cnc2c1[nH]c1cc(OCCN3CCCCC3)ccc12,O=c1[nH]cnc2c1[nH]c1cc(OCCN3CCCCC3)ccc12,E-0016098,openadmet_expansion_train,0.6901960800285137,1,,0.6901960800285137,0.6901960800285137
O=c1[nH]cnc2cn(-c3ccc(OCCN4CCCCC4)cc3)nc12,O=c1[nH]cnc2cn(-c3ccc(OCCN4CCCCC4)cc3)nc12,E-0016536,openadmet_expansion_train,0.7323937598229685,1,,0.7323937598229685,0.7323937598229685
O=c1[nH]nc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,O=c1[nH]nc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,E-0015572,openadmet_expansion_train,1.7589118923979734,1,,1.7589118923979734,1.7589118923979734
O=c1[nH]nc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=c1[nH]nc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015754,openadmet_expansion_train,1.649334858712142,1,,1.649334858712142,1.649334858712142
O=c1c2[nH]c3c(C#CC4CNC4)c(F)ccc3c2ccn1CC(F)(F)F,O=c1c2[nH]c3c(C#CC4CNC4)c(F)ccc3c2ccn1CC(F)(F)F,E-0016458,openadmet_expansion_train,1.173186268412274,1,,1.173186268412274,1.173186268412274
O=c1c2[nH]c3c(C(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3c(C(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,E-0012785,openadmet_expansion_train,1.0253058652647702,1,,1.0253058652647702,1.0253058652647702
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1C1CC1,O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1C1CC1,E-0016449,openadmet_expansion_train,1.252853030979893,1,,1.252853030979893,1.252853030979893
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1CC(F)(F)F,O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1CC(F)(F)F,E-0016448,openadmet_expansion_train,1.173186268412274,1,,1.173186268412274,1.173186268412274
O=c1c2[nH]c3c(Cl)cccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3c(Cl)cccc3c2ccn1CCCN1CCCCC1,E-0012842,openadmet_expansion_train,1.4082399653118496,1,,1.4082399653118496,1.4082399653118496
O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,E-0013995,openadmet_expansion_train,0.7481880270062004,1,,0.7481880270062004,0.7481880270062004
O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,E-0013807,openadmet_expansion_train,0.7403626894942439,1,,0.7403626894942439,0.7403626894942439
O=c1c2[nH]c3c(OC(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3c(OC(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,E-0012820,openadmet_expansion_train,0.8450980400142568,1,,0.8450980400142568,0.8450980400142568
O=c1c2[nH]c3cc(C(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(C(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,E-0012786,openadmet_expansion_train,0.8573324964312685,1,,0.8573324964312685,0.8573324964312685
O=c1c2[nH]c3cc(C(F)(F)F)ncc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(C(F)(F)F)ncc3c2ccn1CCCN1CCCCC1,E-0014205,openadmet_expansion_train,0.8061799739838872,1,,0.8061799739838872,0.8061799739838872
O=c1c2[nH]c3cc(Cl)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(Cl)ccc3c2ccn1CCCN1CCCCC1,E-0012756,openadmet_expansion_train,0.7323937598229685,1,,0.7323937598229685,0.7323937598229685
O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,E-0013935,openadmet_expansion_train,1.0043213737826426,1,,1.0043213737826426,1.0043213737826426
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCN1CCCCC1,E-0014166,openadmet_expansion_train,0.0,1,,0.0,0.0
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1cccn1,O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1cccn1,E-0016092,openadmet_expansion_train,0.8692317197309762,1,,0.8692317197309762,0.8692317197309762
