SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_deduplicated,n_reps,y_std,y_min,y_max
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(c2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(c2cncc(Cl)c2)CC1,E-0015866,openadmet_expansion_train,94.4,1,,94.4,94.4
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,E-0014083,openadmet_expansion_train,567.1,1,,567.1,567.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(C2CC2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(C2CC2)CC1,E-0014239,openadmet_expansion_train,15.6,1,,15.6,15.6
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(CC(F)(F)F)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC(F)(F)F)CC1,E-0014240,openadmet_expansion_train,27.1,1,,27.1,27.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(CC2CCOCC2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC2CCOCC2)CC1,E-0014782,openadmet_expansion_train,14.4,1,,14.4,14.4
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014759,openadmet_expansion_train,142.9,1,,142.9,142.9
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,E-0014078,openadmet_expansion_train,143.0,1,,143.0,143.0
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1,E-0014089,openadmet_expansion_train,121.9,1,,121.9,121.9
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,E-0014084,openadmet_expansion_train,119.6,1,,119.6,119.6
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014123,openadmet_expansion_train,561.1,1,,561.1,561.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014220,openadmet_expansion_train,102.8,1,,102.8,102.8
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014219,openadmet_expansion_train,115.9,1,,115.9,115.9
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(c2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2ccc(Cl)cc2)CC1,E-0014237,openadmet_expansion_train,92.8,1,,92.8,92.8
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(c2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(c2cncc(Cl)c2)CC1,E-0014247,openadmet_expansion_train,135.2,1,,135.2,135.2
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015037,openadmet_expansion_train,80.5,1,,80.5,80.5
O=C(c1[nH]ncc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013925,openadmet_expansion_train,18.3,1,,18.3,18.3
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014450,openadmet_expansion_train,19.5,1,,19.5,19.5
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013711,openadmet_expansion_train,111.8,1,,111.8,111.8
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014351,openadmet_expansion_train,89.0,1,,89.0,89.0
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,E-0014441,openadmet_expansion_train,687.2,1,,687.2,687.2
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,E-0014234,openadmet_expansion_train,792.2,1,,792.2,792.2
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCN(Cc2ccccc2)CC1,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCN(Cc2ccccc2)CC1,E-0014350,openadmet_expansion_train,469.5,1,,469.5,469.5
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,E-0014349,openadmet_expansion_train,72.0,1,,72.0,72.0
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014392,openadmet_expansion_train,43.5,1,,43.5,43.5
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014297,openadmet_expansion_train,23.0,1,,23.0,23.0
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(c2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(c2ccc(Cl)cc2)CC1,E-0014298,openadmet_expansion_train,23.4,1,,23.4,23.4
O=C(c1[nH]ncc1-c1ccccc1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,O=C(c1n[nH]cc1-c1ccccc1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,E-0014088,openadmet_expansion_train,472.8,1,,472.8,472.8
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Nc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Nc2ccc(Cl)cc2)CC1,E-0013529,openadmet_expansion_train,17.7,1,,17.7,17.7
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Nc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Nc2cncc(Cl)c2)CC1,E-0013773,openadmet_expansion_train,116.2,1,,116.2,116.2
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(C(F)(F)F)nc2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccc(C(F)(F)F)nc2)CC1,E-0013623,openadmet_expansion_train,8.5,1,,8.5,8.5
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(C(F)F)cc2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccc(C(F)F)cc2)CC1,E-0013505,openadmet_expansion_train,22.0,1,,22.0,22.0
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(CO)cc2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccc(CO)cc2)CC1,E-0013503,openadmet_expansion_train,28.3,1,,28.3,28.3
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012772,openadmet_expansion_train,9.8,1,,9.8,9.8
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(Cl)nc2)CC1,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(Cl)nc2)CC1,E-0013622,openadmet_expansion_train,18.7,1,,18.7,18.7
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3ocnc3c2)CC1,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3ocnc3c2)CC1,E-0013795,openadmet_expansion_train,42.3,1,,42.3,42.3
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cccc(C(F)F)c2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2cccc(C(F)F)c2)CC1,E-0013526,openadmet_expansion_train,48.4,1,,48.4,48.4
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cccc(CO)c2)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2cccc(CO)c2)CC1,E-0013524,openadmet_expansion_train,34.3,1,,34.3,34.3
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccccc2Cl)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccccc2Cl)CC1,E-0013617,openadmet_expansion_train,425.6,1,,425.6,425.6
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,E-0013677,openadmet_expansion_train,44.1,1,,44.1,44.1
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013651,openadmet_expansion_train,130.8,1,,130.8,130.8
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cnccc2Cl)CC1,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cnccc2Cl)CC1,E-0013749,openadmet_expansion_train,289.9,1,,289.9,289.9
O=C(c1[nH]ncc1-c1ccccc1)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,O=C(c1n[nH]cc1-c1ccccc1)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014387,openadmet_expansion_train,704.2,1,,704.2,704.2
O=C(c1[nH]ncc1-c1ccccc1)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,E-0014125,openadmet_expansion_train,250.4,1,,250.4,250.4
O=C(c1[nH]ncc1-c1ccccc1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,O=C(c1n[nH]cc1-c1ccccc1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,E-0014120,openadmet_expansion_train,973.7,1,,973.7,973.7
O=C(c1[nH]ncc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,E-0013767,openadmet_expansion_train,16.9,1,,16.9,16.9
O=C(c1[nH]ncc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,E-0013753,openadmet_expansion_train,13.5,1,,13.5,13.5
O=C(c1[nH]ncc1-c1ccccc1F)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccccc1F)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013774,openadmet_expansion_train,124.3,1,,124.3,124.3
O=C(c1[nH]ncc1-c1ccccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013986,openadmet_expansion_train,8.2,1,,8.2,8.2
O=C(c1[nH]ncc1-c1cccnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1cccnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013522,openadmet_expansion_train,104.3,1,,104.3,104.3
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2ccc(Cl)cc2)C1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2ccc(Cl)cc2)C1,E-0014303,openadmet_expansion_train,179.9,1,,179.9,179.9
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2cncc(Cl)c2)C1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2cncc(Cl)c2)C1,E-0014354,openadmet_expansion_train,599.8,1,,599.8,599.8
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2ccc(Cl)cc2)C1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2ccc(Cl)cc2)C1,E-0014302,openadmet_expansion_train,128.1,1,,128.1,128.1
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2cncc(Cl)c2)C1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2cncc(Cl)c2)C1,E-0014353,openadmet_expansion_train,115.6,1,,115.6,115.6
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(C2CC2)CC1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(C2CC2)CC1,E-0014355,openadmet_expansion_train,3.3,1,,3.3,3.3
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(CC(F)(F)F)CC1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(CC(F)(F)F)CC1,E-0014309,openadmet_expansion_train,15.9,1,,15.9,15.9
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(c2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2ccc(Cl)cc2)CC1,E-0014311,openadmet_expansion_train,40.7,1,,40.7,40.7
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(c2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2cncc(Cl)c2)CC1,E-0014308,openadmet_expansion_train,88.2,1,,88.2,88.2
O=C(c1[nH]ncc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013891,openadmet_expansion_train,100.2,1,,100.2,100.2
O=C(c1[nH]ncc1-c1cnc2nccn2c1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014437,openadmet_expansion_train,31.1,1,,31.1,31.1
O=C(c1[nH]ncc1-c1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013587,openadmet_expansion_train,30.6,1,,30.6,30.6
O=C(c1[nH]ncc1-c1coc(C(F)(F)F)c1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1-c1coc(C(F)(F)F)c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013820,openadmet_expansion_train,29.6,1,,29.6,29.6
O=C(c1[nH]ncc1C#CC1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1[nH]ncc1C#CC1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013765,openadmet_expansion_train,16.8,1,,16.8,16.8
O=C(c1[nH]ncc1C#CCO)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1[nH]ncc1C#CCO)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013819,openadmet_expansion_train,11.1,1,,11.1,11.1
O=C(c1[nH]ncc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1n[nH]cc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014749,openadmet_expansion_train,162.1,1,,162.1,162.1
O=C(c1[nH]ncc1C#Cc1ccccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1n[nH]cc1C#Cc1ccccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014678,openadmet_expansion_train,25.2,1,,25.2,25.2
O=C(c1[nH]ncc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014750,openadmet_expansion_train,16.0,1,,16.0,16.0
O=C(c1[nH]ncc1C#Cc1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014679,openadmet_expansion_train,6.7,1,,6.7,6.7
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,E-0014781,openadmet_expansion_train,146.9,1,,146.9,146.9
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(CN2CCCCC2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCCCC2)CC1,E-0014833,openadmet_expansion_train,5.6,1,,5.6,5.6
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,E-0014780,openadmet_expansion_train,17.7,1,,17.7,17.7
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014393,openadmet_expansion_train,56.9,1,,56.9,56.9
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014181,openadmet_expansion_train,38.3,1,,38.3,38.3
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCN(CC2CCOCC2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(CC2CCOCC2)CC1,E-0014832,openadmet_expansion_train,16.2,1,,16.2,16.2
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014756,openadmet_expansion_train,664.5,1,,664.5,664.5
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCN(Cc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014150,openadmet_expansion_train,160.7,1,,160.7,160.7
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cc2)CC1,E-0014757,openadmet_expansion_train,111.4,1,,111.4,111.4
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cn2)CC1,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cn2)CC1,E-0014758,openadmet_expansion_train,74.5,1,,74.5,74.5
O=C(c1[nH]ncc1C#Cc1cncs1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=C(c1n[nH]cc1C#Cc1cncs1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015032,openadmet_expansion_train,24.0,1,,24.0,24.0
O=C(c1[nH]ncc1C#Cc1ncccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014874,openadmet_expansion_train,2.6,1,,2.6,2.6
O=C(c1[nH]ncc1C#Cc1ncccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014876,openadmet_expansion_train,6.0,1,,6.0,6.0
O=C(c1[nH]ncc1C(F)(F)F)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C(F)(F)F)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014397,openadmet_expansion_train,3.9,1,,3.9,3.9
O=C(c1[nH]ncc1C1=CCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C1=CCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013593,openadmet_expansion_train,58.3,1,,58.3,58.3
O=C(c1[nH]ncc1C1=CCCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C1=CCCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013590,openadmet_expansion_train,77.2,1,,77.2,77.2
O=C(c1[nH]ncc1C1=CCOCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C1=CCOCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013591,openadmet_expansion_train,62.4,1,,62.4,62.4
O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2ccc(Br)cc2)CC1,O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2ccc(Br)cc2)CC1,E-0014079,openadmet_expansion_train,0.0,1,,0.0,0.0
O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013674,openadmet_expansion_train,0.9,1,,0.9,0.9
O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,E-0013918,openadmet_expansion_train,50.1,1,,50.1,50.1
O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013882,openadmet_expansion_train,5.0,1,,5.0,5.0
O=C(c1[nH]ncc1C1CCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C1CCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013592,openadmet_expansion_train,80.5,1,,80.5,80.5
O=C(c1[nH]ncc1C1CCCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,O=C(c1n[nH]cc1C1CCCCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013589,openadmet_expansion_train,100.6,1,,100.6,100.6
O=C(c1c(=O)[nH]cc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=C(c1c(=O)[nH]cc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015792,openadmet_expansion_train,33.2,1,,33.2,33.2
O=C(c1c(=O)[nH]nc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=C(c1c(=O)[nH]nc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015864,openadmet_expansion_train,38.5,1,,38.5,38.5
O=C(c1c(C2CC2)[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1c(C2CC2)[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014439,openadmet_expansion_train,105.5,1,,105.5,105.5
O=C(c1c(F)cccc1-n1nccn1)N1CCOC[C@H]1Cc1cccc(-n2nccn2)c1,O=C(c1c(F)cccc1-n1nccn1)N1CCOC[C@H]1Cc1cccc(-n2nccn2)c1,CHEMBL5595319,chembl_dataset,102.8,1,,102.8,102.8
O=C(c1c([O-])cc(F)cc1F)N1CCC2(CCC2)C1,O=C(c1c(O)cc(F)cc1F)N1CCC2(CCC2)C1,CHEMBL4476837,chembl_dataset,6.7848,1,,6.7848,6.7848
O=C(c1c[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,O=C(c1c[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015630,openadmet_expansion_train,4.7,1,,4.7,4.7
O=C(c1c[nH]c2ccccc12)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,O=C(c1c[nH]c2ccccc12)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,E-0012906,openadmet_expansion_train,5.9,1,,5.9,5.9
O=C(c1c[nH]c2ccccc12)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,O=C(c1c[nH]c2ccccc12)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,E-0012926,openadmet_expansion_train,29.6,1,,29.6,29.6
O=C(c1c[nH]c2cccnc12)N1CCC(Nc2ccc(Cl)cc2)CC1,O=C(c1c[nH]c2cccnc12)N1CCC(Nc2ccc(Cl)cc2)CC1,E-0013800,openadmet_expansion_train,7.7,1,,7.7,7.7
O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,E-0013802,openadmet_expansion_train,22.5,1,,22.5,22.5
O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013801,openadmet_expansion_train,15.7,1,,15.7,15.7
