activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2148387,CHEMBL257557,COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936620,CHEMBL1142226,2007,CL,=,154.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 1 uM,unbound intrinsic clearance in human liver microsomes at 1 um | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unbound
25900898,CHEMBL5542752,COc1cc(F)c(O[C@H]2C[C@@](C)(C(=O)O)C2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,10.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900899,CHEMBL5562646,COc1cc(F)c(O[C@H]2CC[C@@](C)(c3nnn[nH]3)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,29.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900901,CHEMBL5565881,COc1cc(F)c(O[C@H]2CC[C@@](C)(c3noc(=O)[nH]3)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,212.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900902,CHEMBL5565262,COc1cc(F)c(C[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,269.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900903,CHEMBL5567141,COc1ccc(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,46.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900904,CHEMBL5557332,COc1c(F)cc(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,73.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900905,CHEMBL5558462,COc1cc(Cl)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,64.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900906,CHEMBL5559754,COc1cc(Cl)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@@H]2CC[C@@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,100.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900907,CHEMBL5562577,COc1c(Cl)cc(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,147.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900908,CHEMBL5550048,COc1cc(C)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,54.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900909,CHEMBL5568309,COc1c(C)cc(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,10.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900910,CHEMBL5532282,COc1cc(C(F)F)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,39.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900911,CHEMBL5568541,COc1cc(C(F)(F)F)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,44.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900912,CHEMBL5566664,CCc1cc(OC)c(C(=O)N[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)NCC2(C)CCC2)cc1O[C@H]1CC[C@@](C)(C(=O)O)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,83.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900913,CHEMBL5561089,COc1cc(C2CC2)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,62.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900914,CHEMBL5558776,COc1cc(S(C)(=O)=O)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,14.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900915,CHEMBL5542319,COCc1cc(OC)c(C(=O)N[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)NCC2(C)CCC2)cc1O[C@H]1CC[C@@](C)(C(=O)O)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,15.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900916,CHEMBL5558885,COc1cc(C#N)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,30.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900917,CHEMBL5561774,COc1c(C#N)cc(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,69.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900918,CHEMBL5560417,COc1cc(C#N)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NC12CC(F)(C1)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,4.7,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900920,CHEMBL5560476,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2ccc(F)c(O[C@H]3CC[C@@](C)(C(=O)O)CC3)c2)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,8.8,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900921,CHEMBL5555694,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)c(F)cc2O)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,17.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900922,CHEMBL5567450,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)c(F)cc2F)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,49.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900923,CHEMBL5559908,Cc1cc(F)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,23.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900924,CHEMBL5559173,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)c(F)cc2OCF)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,62.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900925,CHEMBL5532235,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)c(F)cc2OC(F)F)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,59.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900926,CHEMBL5559229,CC1(CNC(=O)[C@H]2C3CCC(C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)c(C#N)cc2F)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,27.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900927,CHEMBL5556016,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)cc3c2OCC3)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,30.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900928,CHEMBL5542770,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2N2CCc3cc(F)c(O[C@H]4CC[C@@](C)(C(=O)O)CC4)cc3C2=O)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,70.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900929,CHEMBL5560062,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)ccn2)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,35.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25900930,CHEMBL5555285,CC1(CNC(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2NC(=O)c2cc(O[C@H]3CC[C@@](C)(C(=O)O)CC3)c(C#N)cn2)CCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5522497,CHEMBL5518236,2024,CL,=,20.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 uM measured upto 30 mins by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 1 um measured upto 30 mins by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unbound
25902967,CHEMBL5559868,CN1CCN(CCNC(=O)[C@H](CCc2ccccc2)NC(=O)c2cc(Cl)c(Cl)[nH]2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,216.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902969,CHEMBL5557835,CNC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(C)c[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,35.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902971,CHEMBL5562052,CNC(=O)[C@@H](NC(=O)c1cc(Cl)c(Cl)[nH]1)C1CCCCC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,90.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902972,CHEMBL5542301,CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2cc(Cl)c(Cl)[nH]2)C2CCCCC2)COc2ccccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,6000.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902973,CHEMBL5557145,O=C(CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2cc(Cl)c(Cl)[nH]2)C2CCCCC2)CSc2ccccc21)Nc1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,35000.0,mL.min-1.kg-1,Outside typical range,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902974,CHEMBL5558288,CNC(=O)[C@@H]1C[C@@H](c2ccccc2)CN1C(=O)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,85.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902975,CHEMBL5560774,CNC(=O)[C@@H](NC(=O)c1cc(Cl)c(Cl)[nH]1)C1Cc2ccccc2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,145.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902976,CHEMBL5567292,O=C(NC(CCc1ccccc1)C(=O)NCc1cn2ccsc2n1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,1116.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902977,CHEMBL5542463,O=C(NC(CCc1ccccc1)C(=O)NCc1cn2cccnc2n1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,216.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902978,CHEMBL5555915,O=C(NC(CCc1ccccc1)C(=O)NCc1cnc(N2CCOCC2)nc1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,1033.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902979,CHEMBL5558047,O=C(NC(CCc1ccccc1)C(=O)NCc1cccnc1N1CCOCC1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,816.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902980,CHEMBL5557819,O=C(N[C@@H](CCc1ccccc1)C(=O)NCCC1(O)CCOCC1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,160.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902981,CHEMBL5560438,O=C(N[C@@H](CCc1ccccc1)C(=O)NCC1(O)CCOCC1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,113.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902982,CHEMBL5558669,O=C(N[C@@H](CCc1ccccc1)C(=O)NCC1(CO)CCOCC1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,135.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
