activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2271795,CHEMBL460108,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL1015311,CHEMBL1153298,2009,CL,=,59.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as compound clearance,metabolic stability in mouse liver microsomes assessed as compound clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25574969,CHEMBL5423729,Cc1ccc(-n2nc(C(=O)N3C[C@H](C)N(C(=O)c4nc(-c5ccc6c(c5)N(C)[C@H](C)C(=O)N6C)n(-c5ccc(C)cc5)n4)C[C@H]3C)nc2-c2ccc3c(c2)N(C)[C@H](C)C(=O)N3C)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5352529,CHEMBL5352381,2022,CL,=,12.6,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25574970,CHEMBL5426612,C[C@@H]1CN(C(=O)c2nc(-c3ccc4c(c3)N(C3CCC3)[C@H](C)C(=O)N4C)n(-c3cccc(Cl)c3)n2)[C@@H](C)CN1C(=O)c1nc(-c2ccc3c(c2)N(C2CCC2)[C@H](C)C(=O)N3C)n(-c2cccc(Cl)c2)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5352529,CHEMBL5352381,2022,CL,=,6.2,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25574971,CHEMBL5402867,Cc1ccc(-n2nc(C(=O)N3C[C@H](C)N(C(=O)c4nc(-c5ccc6c(c5)N(C5CCC5)[C@H](C)C(=O)N6C)n(-c5ccc(C)cc5)n4)C[C@H]3C)nc2-c2ccc3c(c2)N(C2CCC2)[C@H](C)C(=O)N3C)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5352529,CHEMBL5352381,2022,CL,=,2.4,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25579756,CHEMBL5428126,Fc1ccc(C(Cn2ccnc2)[Se]C(Cn2ccnc2)c2ccc(F)cc2F)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5353528,CHEMBL5352410,2022,CL,=,557.9,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsome assessed as clearance,metabolic stability in mouse liver microsome assessed as clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25579757,CHEMBL5420991,Clc1ccc(C(Cn2ccnc2)[Se][Se]C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5353528,CHEMBL5352410,2022,CL,=,133.6,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsome assessed as clearance,metabolic stability in mouse liver microsome assessed as clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25579758,CHEMBL5411402,Clc1ccc(C(Cn2ccnc2)[Se][Se]C(Cn2ccnc2)c2ccc(Cl)cc2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5353528,CHEMBL5352410,2022,CL,=,25.4,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsome assessed as clearance,metabolic stability in mouse liver microsome assessed as clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25579759,CHEMBL5401259,Cc1ccc(C(Cn2ccnc2)[Se][Se]C(Cn2ccnc2)c2ccc(C)cc2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5353528,CHEMBL5352410,2022,CL,=,68.9,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsome assessed as clearance,metabolic stability in mouse liver microsome assessed as clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25579760,CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,smiles_found,CHEMBL612558,ADMET,CHEMBL5353528,CHEMBL5352410,2022,CL,=,1528.4,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsome assessed as clearance,metabolic stability in mouse liver microsome assessed as clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25579761,CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5353528,CHEMBL5352410,2022,CL,=,2433.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsome assessed as clearance,metabolic stability in mouse liver microsome assessed as clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645825,CHEMBL5403871,CS(=O)(=O)N1CCC(Nc2ncc3ccc(C(=O)N4CCCC4)cc3n2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,20.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645826,CHEMBL5409832,C[C@H]1CCCN1C(=O)c1ccc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,42.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645827,CHEMBL5434780,C[C@@H]1CCCN1C(=O)c1ccc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,37.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645829,CHEMBL5405526,C[C@H]1CCCN1C(=O)c1ccc2cnc(NC3CCN(S(N)(=O)=O)CC3)nc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,30.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645830,CHEMBL5415273,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4CCC[C@@H]4C)cc3n2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,76.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645831,CHEMBL5434470,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4CCC[C@@H]4C)cc3n2)c(C)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,75.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645832,CHEMBL5427628,Cc1cc(S(C)(=O)=O)ccc1Nc1ncc2ccc(C(=O)N3CCC[C@@H]3C)cc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,58.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645833,CHEMBL5440034,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@H](F)C[C@@H]4C)cc3n2)c(C)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,67.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645834,CHEMBL5422107,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@@H](F)C[C@@H]4C)cc3n2)c(C)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,69.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645835,CHEMBL5398255,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@@H](F)C[C@@H]4C)nc3n2)c(C)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,19.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645836,CHEMBL5433947,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@@H](F)C[C@@H]4C)nc3n2)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,56.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645837,CHEMBL5423838,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4CC[C@@H]4C)nc3n2)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,50.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645838,CHEMBL5429216,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@H](F)[C@@H]4C)nc3n2)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,54.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645839,CHEMBL5399918,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@@H](F)[C@@H]4C)nc3n2)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,50.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645840,CHEMBL5425198,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@@H](C#N)[C@@H]4C)nc3n2)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,53.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25645842,CHEMBL5422841,CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4C[C@@H](OC)[C@@H]4C)nc3n2)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5369251,CHEMBL5365513,2023,CL,=,51.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated upto 180 mins by LC/MS-MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated upto 180 mins by lc/ms-ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25648270,CHEMBL4549658,C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5370028,CHEMBL5365534,2023,CL,=,7.3,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM measured upto 2 hrs by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um measured upto 2 hrs by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25648271,CHEMBL5408214,C[C@H]1CCN1c1nc(N2CC[C@H](CCC(=O)O)C2)c2c(n1)C(F)(F)CC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5370028,CHEMBL5365534,2023,CL,=,8.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM measured upto 2 hrs by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um measured upto 2 hrs by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25660525,CHEMBL5399882,O=C(Nc1ccccc1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,76.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660526,CHEMBL5430326,O=C(Nc1ccccc1)N1CCn2cnc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,76.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660527,CHEMBL5424276,O=C(Nc1ccccc1)N1CCn2nnc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,87.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660528,CHEMBL5428636,O=C(Nc1ccccc1)N1CCc2[nH]nc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,63.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660529,CHEMBL5430880,O=C(Nc1cccc(Cl)c1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,71.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660530,CHEMBL5408818,O=C(Nc1ccc(F)cc1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,56.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660531,CHEMBL5422990,O=C(Nc1ccc(Cl)c(F)c1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,60.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660532,CHEMBL5397235,O=C(Nc1ccc(F)c(F)c1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,65.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660533,CHEMBL5418519,Cc1cc(NC(=O)N2CCn3ncc(-c4ccc(F)cc4)c3C2)ccc1F,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,68.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660534,CHEMBL5394300,O=C(Nc1cc(F)c(F)c(F)c1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,63.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660535,CHEMBL5394688,O=C(Nc1ccccn1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,80.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660536,CHEMBL5437338,O=C(Nc1cccnc1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,49.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660537,CHEMBL5421278,O=C(Nc1cccnn1)N1CCn2ncc(-c3ccc(F)cc3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,34.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660538,CHEMBL5420487,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(-c3ccccc3F)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,74.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660539,CHEMBL5431042,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(-c3ccc(F)cc3F)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,66.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660540,CHEMBL5431855,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(-c3ccc(F)cn3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,80.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660541,CHEMBL5411557,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(-c3ncc(F)cn3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,69.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660542,CHEMBL5402324,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(N3CCCC3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,79.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660543,CHEMBL5408088,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(N3CCOCC3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,34.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660544,CHEMBL5411092,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(NC3CCCC3)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,76.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660545,CHEMBL5425402,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(N3CCCC3=O)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,65.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
