,SMILES,LOG HLM_CLint (mL/min/kg),hlm_value_unscaled,hlm_value_unscaled_log1p,hlm_value_scaled,hlm_value_scaled_log1p,dataset,data_year
2375,CC#CCCNC(=O)c1cccnc1C,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2376,O=C(Nc1cncc2ccccc12)c1ncccn1,1.575441879,37.62199999221602,3.653822062096991,37.62199999221602,3.653822062096991,fang_dataset,2023
2377,Cn1nc(-c2cc(F)cc(F)c2)cc1N,1.641493941,43.80200001516743,3.8022527816201634,43.80200001516743,3.8022527816201634,fang_dataset,2023
2378,O=C(O)c1ccc(CCC(=O)N2CCc3c(F)cc(F)cc3C2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2379,Cc1ccc(CNc2ncnn2C)nc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2380,CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,1.332155571,21.485999980430986,3.1128928924572925,21.485999980430986,3.1128928924572925,fang_dataset,2023
2381,COc1ncc(C(=O)NCc2cnn3cccnc23)cn1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2382,CCn1nc(CNC(=O)C2CCOCC2)c2ccccc21,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2383,CN(C)CC(C)(C)CNc1cn[nH]c(=O)c1Br,0.931254406,8.535999991815448,2.2550741094647146,8.535999991815448,2.2550741094647146,fang_dataset,2023
2384,Cc1ccc(Oc2ccc(N)cc2)nn1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2385,COCCN1CCOc2nc3c(C)cccc3cc2C1,1.168556407,14.742000004625833,2.7563323000141113,14.742000004625833,2.7563323000141113,fang_dataset,2023
2386,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2387,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCc1ncc[nH]1,1.706700717,50.89799995484312,3.9492802529137454,50.89799995484312,3.9492802529137454,fang_dataset,2023
2388,O=C(O)c1ccccc1COc1cccc2cccnc12,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2389,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCCc1c[nH]cn1,1.562946788,36.55499997976483,3.625806524599161,36.55499997976483,3.625806524599161,fang_dataset,2023
2390,Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2391,CCc1ccc(CC)c(C(=O)CSc2nncs2)c1,2.341284128,219.4240001084852,5.395552964764482,219.4240001084852,5.395552964764482,fang_dataset,2023
2392,OCc1cnnn1-c1cncc(Cl)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2393,CCNc1nc(-c2cccnc2)nc(C)c1C,1.69634765,49.69899996270928,3.9259061858012103,49.69899996270928,3.9259061858012103,fang_dataset,2023
2394,C#CCNC(=O)Cc1coc(-c2ccccc2)n1,1.430268606,26.932000012656417,3.3297729854369043,26.932000012656417,3.3297729854369043,fang_dataset,2023
2395,Cn1cnnc1NC(=O)c1cnn2c1CCCC2,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2396,N#Cc1ccc(C(=O)N2CCCO2)nc1,1.575291786,37.60900000391252,3.6534854100161707,37.60900000391252,3.6534854100161707,fang_dataset,2023
2397,CN(C)C1(CNC(=O)Cn2ccc(=O)cc2)CCCCC1,0.723947976,5.295999994736328,1.8399145102790677,5.295999994736328,1.8399145102790677,fang_dataset,2023
2398,O=C(OCC1CCSCC1)c1cccc(-n2cccn2)n1,2.831560733,678.5169996492551,6.521382251157955,678.5169996492551,6.521382251157955,fang_dataset,2023
2399,CCOc1cc(CN2CCc3c(N)nc(N4CCCC4)nc3C2)ccc1OC,1.424669336,26.5870000265766,3.317344648231554,26.5870000265766,3.317344648231554,fang_dataset,2023
2400,O=C(Nc1ccc(N2CCCC2)cn1)c1ccc(-c2cnco2)cc1,1.434185534,27.17600000863714,3.3384705520603926,27.17600000863714,3.3384705520603926,fang_dataset,2023
2401,CC(=O)N(C)[C@@H]1CO[C@@H]2CCN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)C[C@@H]2C[C@@]1(C)O,1.813207241,65.04399997866466,4.190321186246539,65.04399997866466,4.190321186246539,fang_dataset,2023
2402,COCCc1nsc(Oc2ccc(C)cc2Br)n1,2.170475875,148.0729998630788,5.004436117934951,148.0729998630788,5.004436117934951,fang_dataset,2023
2403,CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,0.951677437,8.946999992927585,2.297270997459267,8.946999992927585,2.297270997459267,fang_dataset,2023
2404,Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,1.575845718,37.656999969353336,3.6547278703902615,37.656999969353336,3.6547278703902615,fang_dataset,2023
2405,Cn1c(SCOCc2ccccc2)nnc1C1CC1,1.433625845,27.140999997727697,3.3372275875767867,27.140999997727697,3.3372275875767867,fang_dataset,2023
2406,COc1cc(-c2ccc(Cn3nc(C)cc3C)cn2)cc(OC)c1OC,1.664068178,46.139000048281616,3.8531006849003435,46.139000048281616,3.8531006849003435,fang_dataset,2023
2407,Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,0.865932668,7.343999996733189,2.121542717306955,7.343999996733189,2.121542717306955,fang_dataset,2023
2408,Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2409,C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,1.113575717,12.989000005964668,2.638271306920676,12.989000005964668,2.638271306920676,fang_dataset,2023
2410,COCCNC(=O)c1nnc2n(c1=O)CCN2c1ccccc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2411,CCC(C)(C)N1CCN(C(=O)NCCc2cc(C)no2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2412,CCCC1(CNC(=O)Cn2ccc(=O)cc2)CCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2413,Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,2.296162609,197.77099977729875,5.292153407209744,197.77099977729875,5.292153407209744,fang_dataset,2023
2414,CN1CCC(CNC(=O)c2ncoc2-c2ccc(F)cc2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2415,COc1ccc2cc(C(=O)NCc3nnc4n3CCCCC4)ccc2c1,1.140696553,13.826000014440137,2.696382397208502,13.826000014440137,2.696382397208502,fang_dataset,2023
2416,Cc1cccc(NC(=O)CSc2nncs2)c1,1.354223723,22.605999986213924,3.16150091642287,22.605999986213924,3.16150091642287,fang_dataset,2023
2417,CCOc1ccc(OCCN2CCN(C(C)=O)CC2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2418,COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2ncccc2Cl)CC1,2.088671093,122.65099987200428,4.817463080242893,122.65099987200428,4.817463080242893,fang_dataset,2023
2419,CN(CCO)C(=O)c1ccc(-c2cccc(C(F)(F)F)n2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2420,COc1ccc(OC)c(Cn2cnc3cn(C)nc3c2=O)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2421,Cc1cc(C(=O)N(C)CC2CCN(CCO)CC2)cc(C)n1,0.898999271,7.925000002011127,2.188856327891039,7.925000002011127,2.188856327891039,fang_dataset,2023
2422,Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1C,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2423,CCn1nc(CNC(=O)c2nc(C)c[nH]2)c2ccccc21,1.049334336,11.203000000714965,2.501681823208292,11.203000000714965,2.501681823208292,fang_dataset,2023
2424,O=c1cc(-c2cc(F)c(Cl)nc2Cl)[nH]c2c(-c3ccccc3)c(C(F)(F)F)nn12,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2425,CCOc1ccc(CNC(=O)Cn2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,2.626439946,423.0970000529454,6.04996220277702,423.0970000529454,6.04996220277702,fang_dataset,2023
2426,Cc1nccc(N(C)Cc2ccc(N)nc2)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2427,COCCN(C)c1ccc(CN2CCOC3(CCCC3)C2)cn1,1.585031864,38.462000041473964,3.675338184598254,38.462000041473964,3.675338184598254,fang_dataset,2023
2428,CC(=O)N1CCC(CNc2nccc3cccnc23)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2429,Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,0.709524356,5.123000001458697,1.81205217273405,5.123000001458697,1.81205217273405,fang_dataset,2023
2430,O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.60686484,40.445000023067664,3.7243672476000746,40.445000023067664,3.7243672476000746,fang_dataset,2023
2431,CN(Cc1ccc(CO)cc1)Cc1cc(F)c(F)c(F)c1,1.732361589,53.996000041052994,4.007260456061459,53.996000041052994,4.007260456061459,fang_dataset,2023
2432,CN(C)c1cncc(-c2ccc(S(=O)(=O)N(C)C)cc2)n1,1.907368359,80.79199996426242,4.404179438878082,80.79199996426242,4.404179438878082,fang_dataset,2023
2433,COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,1.055836851,11.371999999518078,2.5154358547838704,11.371999999518078,2.5154358547838704,fang_dataset,2023
2434,CCc1cc(=O)[nH]c(SCCCCC2CCOCC2)n1,1.533606848,34.16700002590069,3.5601081436125805,34.16700002590069,3.5601081436125805,fang_dataset,2023
2435,O=C(Nc1nnc2n1CCCC2)c1cscn1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2436,Cc1nsc(Nc2ccccc2)c1C#N,2.477524961,300.27900007360466,5.7080367459761066,300.27900007360466,5.7080367459761066,fang_dataset,2023
2437,COCC(C)(C)C(=O)N1CCCC2(CCNCC2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2438,Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,1.309012349,20.37100001053382,3.0620348633009566,20.37100001053382,3.0620348633009566,fang_dataset,2023
2439,CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,1.136530324,13.694000014778862,2.687439248203861,13.694000014778862,2.687439248203861,fang_dataset,2023
2440,COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.563836919,36.63000002829353,3.6278016053572335,36.63000002829353,3.6278016053572335,fang_dataset,2023
2441,CC(C)N(C(=O)Cn1cccc2cc(-c3ccco3)nc1-2)C(C)C,2.57133026,372.6749998822382,5.923386435356734,372.6749998822382,5.923386435356734,fang_dataset,2023
2442,Cc1cccc(NC(=O)CN(C)Cc2nc3ccccc3c(=O)[nH]2)c1C,1.732305283,53.9889999481964,4.0071331642877315,53.9889999481964,4.0071331642877315,fang_dataset,2023
2443,Cc1ccc(=O)n(CCOc2ccc(Cl)c(F)c2)n1,1.852620263,71.22300004279559,4.279758555318793,71.22300004279559,4.279758555318793,fang_dataset,2023
2444,Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.139060079,13.774000011122693,2.692868879859402,13.774000011122693,2.692868879859402,fang_dataset,2023
2445,Cc1ncccc1NC(=O)OC(C)(C)C,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2446,c1ccc(-c2ncc(CNc3ncccn3)s2)nc1,1.607111741,40.4679999699996,3.7249220447374065,40.4679999699996,3.7249220447374065,fang_dataset,2023
2447,c1ccc(Nc2nc(N3CCNCC3)nc(N3CCOCC3)n2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2448,NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,0.737272177,5.461000005840272,1.8657841054799553,5.461000005840272,1.8657841054799553,fang_dataset,2023
2449,COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,2.299204298,199.16099989498056,5.299122042184644,199.16099989498056,5.299122042184644,fang_dataset,2023
2450,CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,2.593232885,391.9520001370107,5.9736874673539715,391.9520001370107,5.9736874673539715,fang_dataset,2023
2451,CN(Cc1nncn1C)C1CCN(c2ccccc2F)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2452,CC(C)Oc1ccc(CCNC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)cc1,1.293958886,19.677000017140113,3.0290219722475786,19.677000017140113,3.0290219722475786,fang_dataset,2023
2453,Cc1nc(NCc2sccc2C)n(C)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2454,CCc1nnc(N2CCCO2)c(C#N)c1CC,1.220787776,16.625999993649835,2.869375084317196,16.625999993649835,2.869375084317196,fang_dataset,2023
2455,c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,1.178026788,15.06699999061786,2.7767674784772596,15.06699999061786,2.7767674784772596,fang_dataset,2023
2456,O=C1NC2(CCCCC2)C(=O)N1Cc1csc(-c2ccccc2)n1,1.375407533,23.73599998312359,3.2082596717227503,23.73599998312359,3.2082596717227503,fang_dataset,2023
2457,Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,2.092731169,123.80300009820462,4.826736494894823,123.80300009820462,4.826736494894823,fang_dataset,2023
2458,Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,1.821080984,66.23400004166506,4.208179072579009,66.23400004166506,4.208179072579009,fang_dataset,2023
2459,Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,1.808879124,64.39900005867331,4.180506968723534,64.39900005867331,4.180506968723534,fang_dataset,2023
2460,N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,1.27567983,18.865999995538512,2.989009727568585,18.865999995538512,2.989009727568585,fang_dataset,2023
2461,O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,1.923197374,83.79100009261546,4.440189406182258,83.79100009261546,4.440189406182258,fang_dataset,2023
2462,Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,1.240923479,17.415000008250278,2.913165550345048,17.415000008250278,2.913165550345048,fang_dataset,2023
2463,COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,1.579577829,37.98199996153352,3.6631000001396736,37.98199996153352,3.6631000001396736,fang_dataset,2023
2464,O=C(c1ccc(Cl)cc1)N1CCC(c2nnc3n2CCCC3)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2465,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(C)cc4)on3)CC[C@@H]2O)c1,1.915204543,82.262999907773,4.422004271717947,82.262999907773,4.422004271717947,fang_dataset,2023
2466,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,1.66225716,45.9469999552113,3.849019304895118,45.9469999552113,3.849019304895118,fang_dataset,2023
2467,CC(C)Oc1cccc(C(C)NC(=O)c2ccnc(-n3cncn3)c2)c1,1.850155922,70.81999993116979,4.274162987839565,70.81999993116979,4.274162987839565,fang_dataset,2023
2468,N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,1.824197451,66.71100003235027,4.2152486487334935,66.71100003235027,4.2152486487334935,fang_dataset,2023
2469,O=C(Nc1cncc(Cl)c1Cl)c1cccc(-n2cccn2)n1,1.995424577,98.95200011096883,4.604690071861436,98.95200011096883,4.604690071861436,fang_dataset,2023
2470,CC1CCC(O)(CSc2nnnn2C2CC2)CC1,1.105476121,12.74899999642386,2.620966093934995,12.74899999642386,2.620966093934995,fang_dataset,2023
2471,CCOCC(=O)Nc1cccc(CN2CCCC2)c1,1.177478783,15.048000015858205,2.7755842322077533,15.048000015858205,2.7755842322077533,fang_dataset,2023
2472,CC(C)(C)c1cnc(CN2CCC(=O)Nc3cc(F)ccc32)o1,1.994031049,98.63500001961329,4.601513508681399,98.63500001961329,4.601513508681399,fang_dataset,2023
2473,Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,2.291806033,195.79699988202913,5.28217274000007,195.79699988202913,5.28217274000007,fang_dataset,2023
2474,Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,2.175874058,149.92500016921863,5.0167830258037,149.92500016921863,5.0167830258037,fang_dataset,2023
2475,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1.179810223,15.129000004222245,2.780618894196825,15.129000004222245,2.780618894196825,fang_dataset,2023
2476,CN1CCC(CNc2nccc3cccnc23)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2477,COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,2.106068448,127.66400007965977,4.857204355812477,127.66400007965977,4.857204355812477,fang_dataset,2023
2478,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,0.954290762,9.001000006194312,2.302685088613748,9.001000006194312,2.302685088613748,fang_dataset,2023
2479,CC(C)Cc1n[nH]c(-c2ccc(N3CCN(C)CC3)cc2)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2480,CN(C)C(=O)c1cncc(N(C)CCN(C)C2CCCC2)n1,0.813180533,6.504000006199894,2.0154362125301355,6.504000006199894,2.0154362125301355,fang_dataset,2023
2481,CCc1ccc(CNc2nncs2)o1,0.890309217,7.76800000178957,2.1711087304097623,7.76800000178957,2.1711087304097623,fang_dataset,2023
2482,Cc1noc(C)c1CSC(=N)N1CCOCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2483,O=C(O)Cc1ccc(Oc2ccncc2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2484,CCc1[nH]nc(NC2CCC(C(=O)OC)CC2)c1C,2.718688487,523.2250004105721,6.261920982256007,523.2250004105721,6.261920982256007,fang_dataset,2023
2485,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,1.094051656,12.418000014011833,2.596597090184953,12.418000014011833,2.596597090184953,fang_dataset,2023
2486,CNCc1cc(NC)nc(C2CCCN2C(=O)COc2ccccc2OC)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2487,NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.615466064,41.25399997639291,3.743699023319348,41.25399997639291,3.743699023319348,fang_dataset,2023
2488,CC(C)(O)Cn1nc(-c2ccccc2)c2c(Cl)c(-c3ccccc3)nnc21,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2489,Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,1.111464152,12.926000012302504,2.6337575974037746,12.926000012302504,2.6337575974037746,fang_dataset,2023
2490,COc1ccccc1-c1cc(C(C)(C)C)nc(-c2ncccn2)n1,1.355853636,22.69100000989877,3.165095229601382,22.69100000989877,3.165095229601382,fang_dataset,2023
2491,COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,1.706350738,50.856999996652625,3.9484899303202563,50.856999996652625,3.9484899303202563,fang_dataset,2023
2492,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O,2.548436101,353.5380002076115,5.870815534042883,353.5380002076115,5.870815534042883,fang_dataset,2023
2493,OC1(Cc2nc(-c3ccsc3)no2)CCCCC1,1.312008008,20.512000007617196,3.0686109193206543,20.512000007617196,3.0686109193206543,fang_dataset,2023
2494,N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,0.803457116,6.360000005148783,1.9960599334403477,6.360000005148783,1.9960599334403477,fang_dataset,2023
2495,CN(Cc1cccc(Cl)c1Cl)Cc1cc(=O)n(C)c(=O)n1C,2.280539674,190.78300015677002,5.256364525344805,190.78300015677002,5.256364525344805,fang_dataset,2023
2496,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.295215124,19.734000006075302,3.031774865193932,19.734000006075302,3.031774865193932,fang_dataset,2023
2497,Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,1.808447305,64.33499995633602,4.179527879772801,64.33499995633602,4.179527879772801,fang_dataset,2023
2498,CN1CCNc2nc3ccccc3nc21,1.869255194,74.00399991924215,4.317541444370758,74.00399991924215,4.317541444370758,fang_dataset,2023
2499,CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2500,C[C@]1(O)CN(C(=O)Cn2cnc3ccccc3c2=O)CC[C@@H]1Oc1ccccc1,0.853576544,7.138000006251515,2.0965444503476864,7.138000006251515,2.0965444503476864,fang_dataset,2023
2501,CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,1.179925032,15.132999997409737,2.78086686352345,15.132999997409737,2.78086686352345,fang_dataset,2023
2502,N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,0.983851719,9.635000000189203,2.364150448669991,9.635000000189203,2.364150448669991,fang_dataset,2023
2503,c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.358011032,22.803999982562342,3.169853633050054,22.803999982562342,3.169853633050054,fang_dataset,2023
2504,CO[C@@H]1CC[C@@H](N(C)C(=O)COc2c(C)cccc2C)[C@H]1O,1.083395108,12.117000003078791,2.5739090990677265,12.117000003078791,2.5739090990677265,fang_dataset,2023
2505,CN(CC1CCC1)C(=O)C1CCN(c2ccc3nncn3n2)CC1,0.887561041,7.719000001243995,2.165504552588354,7.719000001243995,2.165504552588354,fang_dataset,2023
2506,Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,1.659688064,45.67599997018024,3.843230113304994,45.67599997018024,3.843230113304994,fang_dataset,2023
2507,Cc1noc(COc2cccnc2C)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2508,Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,1.764213506,58.10500006388785,4.0793155242832615,58.10500006388785,4.0793155242832615,fang_dataset,2023
2509,CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,1.746400644,55.769999936876104,4.039008016070712,55.769999936876104,4.039008016070712,fang_dataset,2023
2510,Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2511,CC(=O)N1CC[C@H]2O[C@H]3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)cc4OC(C)(C)[C@@H]3C[C@H]2C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2512,OCc1nnc(SCCSC2CCCCC2)n1C1CC1,1.461843544,28.962999982374342,3.3999632865590943,28.962999982374342,3.3999632865590943,fang_dataset,2023
2513,CC(C)CCNC(=O)CSc1nc2ccccc2[nH]1,2.056447458,113.87999987546792,4.743888104215896,113.87999987546792,4.743888104215896,fang_dataset,2023
2514,O=C(CSc1ccccn1)N1CCSc2ccccc21,2.629072023,425.6689998385007,6.0560085366020875,425.6689998385007,6.0560085366020875,fang_dataset,2023
2515,COc1ccccc1C(=O)CSc1nncn1C1CC1,1.390846827,24.595000005926543,3.242397020141097,24.595000005926543,3.242397020141097,fang_dataset,2023
2516,OCCC1(CNc2ncc(Br)cn2)CC1,0.936815231,8.645999996065493,2.26654332123889,8.645999996065493,2.26654332123889,fang_dataset,2023
2517,CC(C)Cc1cc(CN2CCN(S(=O)(=O)N3CCOCC3)CC2)n[nH]1,1.331690426,21.46300002126903,3.1118695121298803,21.46300002126903,3.1118695121298803,fang_dataset,2023
2518,CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,2.118813449,131.4659999275756,4.886326008177571,131.4659999275756,4.886326008177571,fang_dataset,2023
2519,COc1cc(OC)cc(N2CCC(NCC3(C)CCOCC3)CC2)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2520,CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,1.674833595,47.29700002617096,3.8773694474701426,47.29700002617096,3.8773694474701426,fang_dataset,2023
2521,CC(C)Oc1ccc(C2(C(=O)NC3CCS(=O)(=O)CC3)CCCC2)cc1,1.195650622,15.690999985396818,2.814869651121367,15.690999985396818,2.814869651121367,fang_dataset,2023
2522,C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,0.946157395,8.834000001579026,2.2858457691503156,8.834000001579026,2.2858457691503156,fang_dataset,2023
2523,COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.567191108,36.91400000991222,3.635320437280813,36.91400000991222,3.635320437280813,fang_dataset,2023
2524,Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2525,Cn1ccnc1-c1noc(NCc2ccccc2)n1,0.702775078,5.044000001149299,1.7990660446006486,5.044000001149299,1.7990660446006486,fang_dataset,2023
2526,CONC(=O)c1c(C)nn(C)c1Cl,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
2527,O=c1c2cccnc2ncn1[C@H]1CCCc2ccccc21,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
