,Molecule Name,SMILES,HLM CLint,hlm_value_unscaled,hlm_value_unscaled_log1p,hlm_value_scaled,hlm_value_scaled_log1p,dataset,data_year
3416,E-0017312,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nncn4C)ccn3n2)CC1,7.4,7.4,2.128231705849268,7.4,2.128231705849268,openadmet_expansion_train,2026
3417,E-0017313,Cc1cn(C)c(=O)c2[nH]c3cc(OC4CC(C)(C)NC(C)(C)C4)ccc3c12,9.4,9.4,2.341805806147327,9.4,2.341805806147327,openadmet_expansion_train,2026
3418,E-0017314,Cc1cn(C)c(=O)c2[nH]c3cc(OC4CCN(C)CC4)ccc3c12,4.5,4.5,1.7047480922384253,4.5,1.7047480922384253,openadmet_expansion_train,2026
3419,E-0017315,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC[C@](C)(O)C4)ccc3c12,1.5,1.5,0.9162907318741551,1.5,0.9162907318741551,openadmet_expansion_train,2026
3420,E-0017316,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN(C)CC(C)(C)O)ccc3c12,63.3,63.3,4.163559631243574,63.3,4.163559631243574,openadmet_expansion_train,2026
3421,E-0017317,Cc1cn(C)c(=O)c2[nH]c3cc(N4CCN(C)[C@H](C)C4)ccc3c12,5.6,5.6,1.8870696490323797,5.6,1.8870696490323797,openadmet_expansion_train,2026
3422,E-0017318,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCC5(COC5)C4)ccc3c12,5.9,5.9,1.9315214116032138,5.9,1.9315214116032138,openadmet_expansion_train,2026
3423,E-0017319,CCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,3.5,3.5,1.5040773967762742,3.5,1.5040773967762742,openadmet_expansion_train,2026
3424,E-0017320,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCC(O)CC4)ccc3c12,0.3,0.3,0.262364264467491,0.3,0.262364264467491,openadmet_expansion_train,2026
3425,E-0017322,CCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,2.0,2.0,1.0986122886681098,2.0,1.0986122886681098,openadmet_expansion_train,2026
3426,E-0017323,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)cc(F)c3c12,3.2,3.2,1.4350845252893227,3.2,1.4350845252893227,openadmet_expansion_train,2026
3427,E-0017325,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCC[C@@H](O)C4)ccc3c12,1.7,1.7,0.9932517730102833,1.7,0.9932517730102833,openadmet_expansion_train,2026
3428,E-0017326,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCC[C@H](O)C4)ccc3c12,0.5,0.5,0.4054651081081644,0.5,0.4054651081081644,openadmet_expansion_train,2026
3429,E-0017327,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCC5(CC4)COC5)ccc3c12,4.4,4.4,1.6863989535702288,4.4,1.6863989535702288,openadmet_expansion_train,2026
3430,E-0017328,COCCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,6.3,6.3,1.9878743481543455,6.3,1.9878743481543455,openadmet_expansion_train,2026
3431,E-0017329,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CCC[C@@H](O)C4)ccc32)c1=O,2.8,2.8,1.33500106673234,2.8,1.33500106673234,openadmet_expansion_train,2026
3432,E-0017330,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CCC[C@H](O)C4)ccc32)c1=O,5.6,5.6,1.8870696490323797,5.6,1.8870696490323797,openadmet_expansion_train,2026
3433,E-0017331,CN(c1cnc(-c2cc(-c3cnn(C)c3)cs2)cn1)[C@@H]1C[C@H]2CC[C@@H](C1)N2,0.8,0.8,0.5877866649021191,0.8,0.5877866649021191,openadmet_expansion_train,2026
3434,E-0017332,CCc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,1.9,1.9,1.0647107369924282,1.9,1.0647107369924282,openadmet_expansion_train,2026
3435,E-0017333,CCN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,3.3,3.3,1.4586150226995167,3.3,1.4586150226995167,openadmet_expansion_train,2026
3436,E-0017334,Clc1nc(NCc2nccs2)c2nc(OCC3CCC3)[nH]c2n1,214.8,214.8,5.374352052824034,214.8,5.374352052824034,openadmet_expansion_train,2026
3437,E-0017346,N#Cc1ccn2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc12,7.3,7.3,2.1162555148025524,7.3,2.1162555148025524,openadmet_expansion_train,2026
3438,E-0017347,CN(CCN1CCCCC1)c1ccc(-c2cnc3c(C#N)cnn3c2)cc1,10.4,10.4,2.4336133554004498,10.4,2.4336133554004498,openadmet_expansion_train,2026
3439,E-0017348,N#Cc1cnc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cn12,1.9,1.9,1.0647107369924282,1.9,1.0647107369924282,openadmet_expansion_train,2026
3440,E-0017350,N#Cc1ncc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,4.3,4.3,1.667706820558076,4.3,1.667706820558076,openadmet_expansion_train,2026
3441,E-0017351,C#Cc1cnn2c(-c3ccc(OCCN4CCCCC4)c(F)c3)ccnc12,3.7,3.7,1.547562508716013,3.7,1.547562508716013,openadmet_expansion_train,2026
3442,E-0017352,Clc1cnn2c(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)ccnc12,62.4,62.4,4.14946386144318,62.4,4.14946386144318,openadmet_expansion_train,2026
3443,E-0017354,Clc1cnn2c(-c3ccc(OCCN4CCCCC4)cc3)cccc12,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3444,E-0017355,C#Cc1cnn2cc(-c3ccc(OCCN4CC5CCC(C4)O5)c(F)c3)ccc12,141.2,141.2,4.95723451736914,141.2,4.95723451736914,openadmet_expansion_train,2026
3445,E-0017356,CC#Cc1cnn2c(-c3ccc(OCCN4CCCCC4)c(F)c3)ccnc12,8.5,8.5,2.2512917986064953,8.5,2.2512917986064953,openadmet_expansion_train,2026
3446,E-0017357,C#Cc1cnn2cc(-c3ccc(C(N)=O)cc3)cnc12,1.1,1.1,0.7419373447293773,1.1,0.7419373447293773,openadmet_expansion_train,2026
3447,E-0017360,CC#Cc1cc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,16.8,16.8,2.8791984572980396,16.8,2.8791984572980396,openadmet_expansion_train,2026
3448,E-0017362,Cc1c(N)c(-c2ccc(NCCN3CCCCC3)cc2)cc2cnccc12,24.9,24.9,3.254242968705492,24.9,3.254242968705492,openadmet_expansion_train,2026
3449,E-0017363,N#Cc1cnn2cc(-c3ccc(NCCN4CCCCC4)cc3)cnc12,1.1,1.1,0.7419373447293773,1.1,0.7419373447293773,openadmet_expansion_train,2026
3450,E-0017365,Cc1nnc(-c2ccn3nc(C(=O)N4C[C@@H]5CN(c6ccncc6)C[C@@H]5C4)cc3c2)s1,3.4,3.4,1.4816045409242156,3.4,1.4816045409242156,openadmet_expansion_train,2026
3451,E-0017366,Cc1nnc(-c2ccn3nc(C(=O)N4C[C@H]5CN(c6ccncc6)C[C@@H]5C4)cc3c2)s1,0.6,0.6,0.4700036292457356,0.6,0.4700036292457356,openadmet_expansion_train,2026
3452,E-0017367,Cc1nnc(-c2ccc3c(C)c(C(=O)NC4CCN(c5ccncc5C)CC4)nn3c2)s1,6.8,6.8,2.0541237336955462,6.8,2.0541237336955462,openadmet_expansion_train,2026
3453,E-0017368,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccn6nccc6c5)CC4)cc3c2)s1,256.9,256.9,5.552571912887299,256.9,5.552571912887299,openadmet_expansion_train,2026
3454,E-0017369,CO[C@H]1CN(c2ccncc2)CC[C@H]1NC(=O)c1cc2cc(-c3nnc(C)s3)cnc2n1C,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3455,E-0017370,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N[C@H]2CCN(c4ccncc4)C[C@@H]2F)n3C)s1,2.7,2.7,1.308332819650179,2.7,1.308332819650179,openadmet_expansion_train,2026
3456,E-0017375,Cc1nnc(-c2cc3cc(C(=O)NC4CCN(c5ccncc5C)CC4)ncn3c2)s1,20.2,20.2,3.054001181677967,20.2,3.054001181677967,openadmet_expansion_train,2026
3457,E-0017380,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nccn4C)ccn3n2)CC1,30.7,30.7,3.456316680883235,30.7,3.456316680883235,openadmet_expansion_train,2026
3458,E-0017381,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4ncc(C)n4C)ccn3n2)CC1,59.1,59.1,4.096009841541162,59.1,4.096009841541162,openadmet_expansion_train,2026
3459,E-0017383,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cccnn3)cnc21,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3460,E-0017384,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cccnn4)ccn3n2)CC1,6.6,6.6,2.028148247292285,6.6,2.028148247292285,openadmet_expansion_train,2026
3461,E-0017385,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccnn4C)CC2)n3C)s1,5.5,5.5,1.8718021769015913,5.5,1.8718021769015913,openadmet_expansion_train,2026
3462,E-0017386,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4cncs4)CC2)n3C)s1,18.9,18.9,2.990719731730447,18.9,2.990719731730447,openadmet_expansion_train,2026
3463,E-0017391,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccn(C)n4)CC2)n3C)s1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3464,E-0017393,Cc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccn1,1.1,1.1,0.7419373447293773,1.1,0.7419373447293773,openadmet_expansion_train,2026
3465,E-0017394,CNc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccn1,4.4,4.4,1.6863989535702288,4.4,1.6863989535702288,openadmet_expansion_train,2026
3466,E-0017397,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN(C)C4COC4)ccc3c12,22.5,22.5,3.1570004211501135,22.5,3.1570004211501135,openadmet_expansion_train,2026
3467,E-0017398,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC[C@@](C)(O)C4)ccc3c12,2.3,2.3,1.1939224684724346,2.3,1.1939224684724346,openadmet_expansion_train,2026
3468,E-0017399,CO[C@H]1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,3.9,3.9,1.589235205116581,3.9,1.589235205116581,openadmet_expansion_train,2026
3469,E-0017400,CO[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,26.2,26.2,3.3032169733019514,26.2,3.3032169733019514,openadmet_expansion_train,2026
3470,E-0017401,Cc1cn(C)c(=O)c2[nH]c3cc(O[C@@H]4CCCN(C)C4)ccc3c12,2.9,2.9,1.3609765531356006,2.9,1.3609765531356006,openadmet_expansion_train,2026
3471,E-0017402,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCN(C)CC4)cc(F)c3c12,9.6,9.6,2.3608540011180215,9.6,2.3608540011180215,openadmet_expansion_train,2026
3472,E-0017403,Cc1cn(C)c(=O)c2[nH]c3cc(F)cc(OCCN4CCN(C)CC4)c3c12,14.7,14.7,2.7536607123542622,14.7,2.7536607123542622,openadmet_expansion_train,2026
3473,E-0017404,Cc1cn(C)c(=O)c2[nH]c3cc(OC[C@@H]4CCCN4C)ccc3c12,1.0,1.0,0.6931471805599453,1.0,0.6931471805599453,openadmet_expansion_train,2026
3474,E-0017405,COC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,12.2,12.2,2.580216829592325,12.2,2.580216829592325,openadmet_expansion_train,2026
3475,E-0017406,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CCC5(CC4)COC5)ccc32)c1=O,23.1,23.1,3.1822118404966093,23.1,3.1822118404966093,openadmet_expansion_train,2026
3476,E-0017407,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CCC5(COC5)C4)ccc32)c1=O,23.3,23.3,3.190476350346503,23.3,3.190476350346503,openadmet_expansion_train,2026
3477,E-0017409,COC1CCN(CCOc2cc(F)c3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,16.5,16.5,2.8622008809294686,16.5,2.8622008809294686,openadmet_expansion_train,2026
3478,E-0017410,CN1CC(Cn2cc3[nH]c4c(=O)n(C)ccc4c3n2)C1,13.6,13.6,2.681021528714291,13.6,2.681021528714291,openadmet_expansion_train,2026
3479,E-0017411,CN1CC(Cn2cc3c(n2)[nH]c2c(=O)n(C)ccc23)C1,5.4,5.4,1.8562979903656263,5.4,1.8562979903656263,openadmet_expansion_train,2026
3480,E-0017412,Cn1cc(-c2cn(C)c(=O)c3[nH]c4cc(OCCN5CC6(COC6)C5)ccc4c23)cn1,16.2,16.2,2.8449093838194073,16.2,2.8449093838194073,openadmet_expansion_train,2026
3481,E-0017413,CC(=O)c1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,2.4,2.4,1.2237754316221157,2.4,1.2237754316221157,openadmet_expansion_train,2026
3482,E-0017414,C=Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,6.4,6.4,2.0014800002101243,6.4,2.0014800002101243,openadmet_expansion_train,2026
3483,E-0017415,CCCOc1nc2c(NCc3ccncn3)nc(Cl)nc2[nH]1,53.4,53.4,3.996364153861897,53.4,3.996364153861897,openadmet_expansion_train,2026
3484,E-0017416,Cc1cn(C)c(=O)c2[nH]c3cc(OC4CCN(C5COC5)CC4)ccc3c12,8.5,8.5,2.2512917986064953,8.5,2.2512917986064953,openadmet_expansion_train,2026
3485,E-0017417,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5COC5)CC4)ccc3c12,2.7,2.7,1.308332819650179,2.7,1.308332819650179,openadmet_expansion_train,2026
3486,E-0017418,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc12,10.8,10.8,2.468099531471619,10.8,2.468099531471619,openadmet_expansion_train,2026
3487,E-0017419,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3F)cc12,10.7,10.7,2.4595888418037104,10.7,2.4595888418037104,openadmet_expansion_train,2026
3488,E-0017423,c1nc(-c2ccc(OCCN3CCCCC3)cc2)c2cn[nH]c2n1,1.9,1.9,1.0647107369924282,1.9,1.0647107369924282,openadmet_expansion_train,2026
3489,E-0017424,Cn1ccc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2c1=O,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3490,E-0017425,Cn1cc(-c2ccc(OCCN3CC4(COC4)C3)cc2)c2cc[nH]c2c1=O,1.5,1.5,0.9162907318741551,1.5,0.9162907318741551,openadmet_expansion_train,2026
3491,E-0017426,Cn1cc(-c2ccc(OCCN3CC4(COC4)C3)cc2)c2c(Cl)c[nH]c2c1=O,6.4,6.4,2.0014800002101243,6.4,2.0014800002101243,openadmet_expansion_train,2026
3492,E-0017451,Cc1nnc(-c2ccc3c(C)c(C(=O)NC4CCN(c5ccncc5)CC4)nn3c2)s1,2.7,2.7,1.308332819650179,2.7,1.308332819650179,openadmet_expansion_train,2026
3493,E-0017452,Cc1nnc(-c2cnc3[nH]c(C(=O)N(C)C4CCN(c5ccncc5)CC4)cc3c2)s1,5.8,5.8,1.916922612182061,5.8,1.916922612182061,openadmet_expansion_train,2026
3494,E-0017453,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4ccnc4)cnc3n2C)CC1,5.9,5.9,1.9315214116032138,5.9,1.9315214116032138,openadmet_expansion_train,2026
3495,E-0017455,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4cnc(C5CC5)c4)cnc3n2C)CC1,44.4,44.4,3.8155121050473024,44.4,3.8155121050473024,openadmet_expansion_train,2026
3496,E-0017456,Cc1nnc(-c2cnc3c(c2)nc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)s1,9.4,9.4,2.341805806147327,9.4,2.341805806147327,openadmet_expansion_train,2026
3497,E-0017458,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4cncn4C)CC2)n3C)s1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3498,E-0017460,COc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccn1,8.7,8.7,2.272125885509337,8.7,2.272125885509337,openadmet_expansion_train,2026
3499,E-0017461,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccnc(N(C)C)c4)CC2)n3C)s1,8.0,8.0,2.1972245773362196,8.0,2.1972245773362196,openadmet_expansion_train,2026
3500,E-0017462,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccnc(C(N)=O)c4)CC2)n3C)s1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3501,E-0017463,COc1c(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccnc1C,29.4,29.4,3.414442608412176,29.4,3.414442608412176,openadmet_expansion_train,2026
3502,E-0017465,COc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)c(C)cn1,35.7,35.7,3.6027767550605247,35.7,3.6027767550605247,openadmet_expansion_train,2026
3503,E-0017466,COc1nccc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)c1C,18.8,18.8,2.9856819377004897,18.8,2.9856819377004897,openadmet_expansion_train,2026
3504,E-0017469,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccc(N(C)C)nc4)CC2)n3C)s1,15.6,15.6,2.8094026953624978,15.6,2.8094026953624978,openadmet_expansion_train,2026
3505,E-0017470,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)s1,3.4,3.4,1.4816045409242156,3.4,1.4816045409242156,openadmet_expansion_train,2026
3506,E-0017471,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N2CCN(c4ccncc4)CC2)n3C)s1,1.9,1.9,1.0647107369924282,1.9,1.0647107369924282,openadmet_expansion_train,2026
3507,E-0017473,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(C5CCOCC5)CC4)cc3c2)s1,2.0,2.0,1.0986122886681098,2.0,1.0986122886681098,openadmet_expansion_train,2026
3508,E-0017477,Cc1cn(C)c(=O)c2[nH]c3cc(OC[C@H](C)N4CCOCC4)ccc3c12,63.2,63.2,4.162003210695915,63.2,4.162003210695915,openadmet_expansion_train,2026
3509,E-0017479,Cc1cn(C)c(=O)c2[nH]c3cc(N4CC5COCC(C4)N5)ccc3c12,2.6,2.6,1.2809338454620642,2.6,1.2809338454620642,openadmet_expansion_train,2026
3510,E-0017480,Cc1cn(C)c(=O)c2[nH]c3cc(N4CC5COCC(C4)N5C)ccc3c12,12.6,12.6,2.6100697927420065,12.6,2.6100697927420065,openadmet_expansion_train,2026
3511,E-0017481,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCC45COC5)ccc3c12,15.9,15.9,2.8273136219290276,15.9,2.8273136219290276,openadmet_expansion_train,2026
3512,E-0017482,CN1CCO[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,29.7,29.7,3.4242626545931514,29.7,3.4242626545931514,openadmet_expansion_train,2026
3513,E-0017483,COCC1CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,1.2,1.2,0.7884573603642702,1.2,0.7884573603642702,openadmet_expansion_train,2026
3514,E-0017487,CN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)cc(Cl)c12,8.3,8.3,2.2300144001592104,8.3,2.2300144001592104,openadmet_expansion_train,2026
3515,E-0017488,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CC5(COC5)C4)cc(F)c32)c1=O,8.6,8.6,2.2617630984737906,8.6,2.2617630984737906,openadmet_expansion_train,2026
3516,E-0017489,COC1CCN(CCOc2cc(F)c3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,13.1,13.1,2.6461747973841225,13.1,2.6461747973841225,openadmet_expansion_train,2026
3517,E-0017490,CCC1(O)CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,3.4,3.4,1.4816045409242156,3.4,1.4816045409242156,openadmet_expansion_train,2026
3518,E-0017491,CC(C)c1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,5.8,5.8,1.916922612182061,5.8,1.916922612182061,openadmet_expansion_train,2026
3519,E-0017492,COCCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,3.7,3.7,1.547562508716013,3.7,1.547562508716013,openadmet_expansion_train,2026
3520,E-0017493,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5CC(F)(F)C5)CC4)ccc3c12,17.6,17.6,2.9231615807191558,17.6,2.9231615807191558,openadmet_expansion_train,2026
3521,E-0017494,COCCN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,5.9,5.9,1.9315214116032138,5.9,1.9315214116032138,openadmet_expansion_train,2026
3522,E-0017495,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)cc12,19.6,19.6,3.0252910757955354,19.6,3.0252910757955354,openadmet_expansion_train,2026
3523,E-0017496,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3F)cc12,6.7,6.7,2.0412203288596382,6.7,2.0412203288596382,openadmet_expansion_train,2026
3524,E-0017501,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3c2)c1O,18.4,18.4,2.9652730660692823,18.4,2.9652730660692823,openadmet_expansion_train,2026
3525,E-0017516,Cc1c(N)c(-c2ccc(OCCN3CC4CCC(C3)N4C)cc2)cc2cnccc12,56.0,56.0,4.04305126783455,56.0,4.04305126783455,openadmet_expansion_train,2026
3526,E-0017523,Cc1nnc(-c2ccn3c(C)c(C(=O)NC4CCN(c5ccncc5C)CC4)nc3c2)s1,10.8,10.8,2.468099531471619,10.8,2.468099531471619,openadmet_expansion_train,2026
3527,E-0017524,Cc1cnccc1N1CCC(NC(=O)c2nc3ccc(-c4cn(C)cn4)cn3c2F)CC1,15.6,15.6,2.8094026953624978,15.6,2.8094026953624978,openadmet_expansion_train,2026
3528,E-0017525,Cc1cnccc1N1CCC(NC(=O)c2cn3cc(-c4cn(C)cn4)ccc3n2)CC1,9.7,9.7,2.3702437414678603,9.7,2.3702437414678603,openadmet_expansion_train,2026
3529,E-0017526,Cc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4cn(C)cn4)nn3c2)CC1,4.9,4.9,1.7749523509116738,4.9,1.7749523509116738,openadmet_expansion_train,2026
3530,E-0017527,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4cncc4C4CC4)cnc3n2C)CC1,38.8,38.8,3.6838669122903918,38.8,3.6838669122903918,openadmet_expansion_train,2026
3531,E-0017529,Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5C)CC4)c(C)n3c2)s1,18.1,18.1,2.9496883350525844,18.1,2.9496883350525844,openadmet_expansion_train,2026
3532,E-0017530,Cc1cnccc1N1CCC(NC(=O)c2cc3ccc(N4CCN(C)CC4)cn3c2)CC1,23.3,23.3,3.190476350346503,23.3,3.190476350346503,openadmet_expansion_train,2026
3533,E-0017531,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cnc(C5CC5)[nH]4)ccn3n2)CC1,91.3,91.3,4.525044141508807,91.3,4.525044141508807,openadmet_expansion_train,2026
3534,E-0017533,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5C)CC4)nc3c2)s1,9.8,9.8,2.379546134130174,9.8,2.379546134130174,openadmet_expansion_train,2026
3535,E-0017534,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3nnc(C(F)F)s3)cnc21,12.8,12.8,2.624668592163159,12.8,2.624668592163159,openadmet_expansion_train,2026
3536,E-0017537,COc1cnccc1NCCCNC(=O)c1cc2cc(-c3nnc(C)s3)ccn2n1,1.2,1.2,0.7884573603642702,1.2,0.7884573603642702,openadmet_expansion_train,2026
3537,E-0017538,Cc1nnc(-c2ccn3nc(C(=O)NCCCNc4ccncc4C)cc3c2)s1,5.8,5.8,1.916922612182061,5.8,1.916922612182061,openadmet_expansion_train,2026
3538,E-0017539,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NCCCNc2ccncc2)n3C)s1,5.4,5.4,1.8562979903656263,5.4,1.8562979903656263,openadmet_expansion_train,2026
3539,E-0017541,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2[C@@H]4CC[C@H]2CN(c2ccncc2)C4)n3C)s1,3.9,3.9,1.589235205116581,3.9,1.589235205116581,openadmet_expansion_train,2026
3540,E-0017542,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N[C@H]2[C@@H]4CC[C@H]2CN(c2ccncc2)C4)n3C)s1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3541,E-0017543,COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cnc(C)s4)cnc3n2C)CC1,221.4,221.4,5.404477562376427,221.4,5.404477562376427,openadmet_expansion_train,2026
3542,E-0017544,Cc1cnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)s1,19.0,19.0,2.995732273553991,19.0,2.995732273553991,openadmet_expansion_train,2026
3543,E-0017545,COc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4nnc(C)s4)cn3c2)CC1,34.6,34.6,3.572345637857985,34.6,3.572345637857985,openadmet_expansion_train,2026
3544,E-0017546,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccccn4)CC2)n3C)s1,32.3,32.3,3.505557396986398,32.3,3.505557396986398,openadmet_expansion_train,2026
3545,E-0017547,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N(C)C2CCN(c4ccncc4)CC2)n3C)s1,5.5,5.5,1.8718021769015913,5.5,1.8718021769015913,openadmet_expansion_train,2026
3546,E-0017552,Cc1cn(C)c(=O)c2[nH]c3cc(OC[C@@H]4CCN4C)ccc3c12,2.6,2.6,1.2809338454620642,2.6,1.2809338454620642,openadmet_expansion_train,2026
3547,E-0017553,Cc1cn(C)c(=O)c2[nH]c3cc(OC[C@H]4CCN4C)ccc3c12,3.7,3.7,1.547562508716013,3.7,1.547562508716013,openadmet_expansion_train,2026
3548,E-0017554,CN1CC(Cn2cc(-c3cc4ccn(C)c(=O)c4[nH]3)cn2)C1,1.3,1.3,0.832909122935104,1.3,0.832909122935104,openadmet_expansion_train,2026
3549,E-0017555,Cn1ccc2cc(-c3cnn(CC4CNC4)c3)[nH]c2c1=O,2.4,2.4,1.2237754316221157,2.4,1.2237754316221157,openadmet_expansion_train,2026
3550,E-0017556,Cc1cn(C)c(=O)c2[nH]c3cc(OC[C@@H]4CN(C)CCO4)ccc3c12,10.3,10.3,2.424802725718295,10.3,2.424802725718295,openadmet_expansion_train,2026
