SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_nan_deduplicated,n_reps,y_std,y_min,y_max
O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1CC(F)(F)F,O=c1c2[nH]c3c(CCN4CCCCC4)cccc3c2ccn1CC(F)(F)F,E-0016448,openadmet_expansion_train,1.1430148002540952,1,,1.1430148002540952,1.1430148002540952
O=c1c2[nH]c3c(Cl)cccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3c(Cl)cccc3c2ccn1CCCN1CCCCC1,E-0012842,openadmet_expansion_train,1.390935107103379,1,,1.390935107103379,1.390935107103379
O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,E-0013995,openadmet_expansion_train,0.6627578316815741,1,,0.6627578316815741,0.6627578316815741
O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,E-0013807,openadmet_expansion_train,0.6532125137753437,1,,0.6532125137753437,0.6532125137753437
O=c1c2[nH]c3c(OC(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3c(OC(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,E-0012820,openadmet_expansion_train,0.7781512503836436,1,,0.7781512503836436,0.7781512503836436
O=c1c2[nH]c3cc(C(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(C(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,E-0012786,openadmet_expansion_train,0.7923916894982539,1,,0.7923916894982539,0.7923916894982539
O=c1c2[nH]c3cc(C(F)(F)F)ncc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(C(F)(F)F)ncc3c2ccn1CCCN1CCCCC1,E-0014205,openadmet_expansion_train,0.7323937598229685,1,,0.7323937598229685,0.7323937598229685
O=c1c2[nH]c3cc(Cl)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(Cl)ccc3c2ccn1CCCN1CCCCC1,E-0012756,openadmet_expansion_train,0.6434526764861874,1,,0.6434526764861874,0.6434526764861874
O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,E-0013935,openadmet_expansion_train,0.9590413923210936,1,,0.9590413923210936,0.9590413923210936
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1cccn1,O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1cccn1,E-0016092,openadmet_expansion_train,0.8061799739838872,1,,0.8061799739838872,0.8061799739838872
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1ccnc1,O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCn1ccnc1,E-0016015,openadmet_expansion_train,0.8864907251724818,1,,0.8864907251724818,0.8864907251724818
O=c1c2[nH]c3cc(F)c(C#Cc4nccs4)cc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(F)c(C#Cc4nccs4)cc3c2ccn1CCCN1CCCCC1,E-0015875,openadmet_expansion_train,0.8808135922807914,1,,0.8808135922807914,0.8808135922807914
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CCN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CCN1,E-0014537,openadmet_expansion_train,0.7481880270062004,1,,0.7481880270062004,0.7481880270062004
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CNC1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CNC1,E-0014162,openadmet_expansion_train,0.9590413923210936,1,,0.9590413923210936,0.9590413923210936
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CCCCN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CCCCN1,E-0014269,openadmet_expansion_train,1.1398790864012365,1,,1.1398790864012365,1.1398790864012365
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CNC1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CNC1,E-0014227,openadmet_expansion_train,1.0755469613925308,1,,1.0755469613925308,1.0755469613925308
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC(F)(F)C1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC(F)(F)C1,E-0014271,openadmet_expansion_train,1.7730546933642626,1,,1.7730546933642626,1.7730546933642626
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC2(CCO2)C1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC2(CCO2)C1,E-0014362,openadmet_expansion_train,0.7634279935629372,1,,0.7634279935629372,0.7634279935629372
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CCCCC1,E-0013725,openadmet_expansion_train,1.0492180226701815,1,,1.0492180226701815,1.0492180226701815
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CC(F)(F)C1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CC(F)(F)C1,E-0014096,openadmet_expansion_train,1.3820170425748683,1,,1.3820170425748683,1.3820170425748683
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CCCCC1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCNC1CCCCC1,E-0014094,openadmet_expansion_train,1.5717088318086876,1,,1.5717088318086876,1.5717088318086876
O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@@H]1CCCN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@@H]1CCCN1,E-0014200,openadmet_expansion_train,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@H]1CCCN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1CC[C@H]1CCCN1,E-0014160,openadmet_expansion_train,0.8260748027008264,1,,0.8260748027008264,0.8260748027008264
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CC(F)(F)CN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CC(F)(F)CN1,E-0014201,openadmet_expansion_train,1.505149978319906,1,,1.505149978319906,1.505149978319906
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CCCN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@@H]1CCCN1,E-0014161,openadmet_expansion_train,0.5797835966168101,1,,0.5797835966168101,0.5797835966168101
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CC(F)(F)CN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CC(F)(F)CN1,E-0014202,openadmet_expansion_train,1.599883072073688,1,,1.599883072073688,1.599883072073688
O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CCCN1,O=c1c2[nH]c3cc(F)ccc3c2ccn1C[C@H]1CCCN1,E-0014199,openadmet_expansion_train,0.9684829485539352,1,,0.9684829485539352,0.9684829485539352
O=c1c2[nH]c3cc(F)ncc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(F)ncc3c2ccn1CCCN1CCCCC1,E-0014167,openadmet_expansion_train,-0.5228787452803376,1,,-0.5228787452803376,-0.5228787452803376
O=c1c2[nH]c3cc(OC(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(OC(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,E-0012237,openadmet_expansion_train,0.7993405494535817,1,,0.7993405494535817,0.7993405494535817
O=c1c2[nH]c3cc(OC(F)F)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(OC(F)F)ccc3c2ccn1CCCN1CCCCC1,E-0014163,openadmet_expansion_train,1.0086001717619175,1,,1.0086001717619175,1.0086001717619175
O=c1c2[nH]c3cc(OCC4CC4)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(OCC4CC4)ccc3c2ccn1CCCN1CCCCC1,E-0014315,openadmet_expansion_train,1.3031960574204888,1,,1.3031960574204888,1.3031960574204888
O=c1c2[nH]c3cc(OCC4CC4)ncc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(OCC4CC4)ncc3c2ccn1CCCN1CCCCC1,E-0015699,openadmet_expansion_train,0.6989700043360189,1,,0.6989700043360189,0.6989700043360189
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1C(F)F,O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1C(F)F,E-0016599,openadmet_expansion_train,1.0170333392987805,1,,1.0170333392987805,1.0170333392987805
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1C1CC1,O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1C1CC1,E-0016519,openadmet_expansion_train,0.7634279935629372,1,,0.7634279935629372,0.7634279935629372
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1CC1,O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1CC1,E-0016078,openadmet_expansion_train,1.0334237554869496,1,,1.0334237554869496,1.0334237554869496
O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1COC1,O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1COC1,E-0016646,openadmet_expansion_train,0.724275869600789,1,,0.724275869600789,0.724275869600789
O=c1c2[nH]c3cc(OCF)ccc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(OCF)ccc3c2ccn1CCCN1CCCCC1,E-0014229,openadmet_expansion_train,1.429752280002408,1,,1.429752280002408,1.429752280002408
O=c1c2[nH]c3cc([O-])ncc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cc(O)ncc3c2ccn1CCCN1CCCCC1,E-0014581,openadmet_expansion_train,0.8260748027008264,1,,0.8260748027008264,0.8260748027008264
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OC(F)(F)O4,O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OC(F)(F)O4,E-0014099,openadmet_expansion_train,0.6127838567197355,1,,0.6127838567197355,0.6127838567197355
O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OCO4,O=c1c2[nH]c3cc4c(cc3c2ccn1CCCN1CCCCC1)OCO4,E-0014098,openadmet_expansion_train,1.294466226161593,1,,1.294466226161593,1.294466226161593
O=c1c2[nH]c3ccc(C(F)(F)F)cc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3ccc(C(F)(F)F)cc3c2ccn1CCCN1CCCCC1,E-0012825,openadmet_expansion_train,0.7558748556724915,1,,0.7558748556724915,0.7558748556724915
O=c1c2[nH]c3ccc(Cl)cc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3ccc(Cl)cc3c2ccn1CCCN1CCCCC1,E-0012823,openadmet_expansion_train,0.7403626894942439,1,,0.7403626894942439,0.7403626894942439
O=c1c2[nH]c3ccc(OC(F)(F)F)cc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3ccc(OC(F)(F)F)cc3c2ccn1CCCN1CCCCC1,E-0012822,openadmet_expansion_train,0.7993405494535817,1,,0.7993405494535817,0.7993405494535817
O=c1c2[nH]c3cccc(C(F)(F)F)c3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cccc(C(F)(F)F)c3c2ccn1CCCN1CCCCC1,E-0012787,openadmet_expansion_train,0.7781512503836436,1,,0.7781512503836436,0.7781512503836436
O=c1c2[nH]c3cccc(Cl)c3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cccc(Cl)c3c2ccn1CCCN1CCCCC1,E-0012896,openadmet_expansion_train,1.5092025223311027,1,,1.5092025223311027,1.5092025223311027
O=c1c2[nH]c3cccc(OC(F)(F)F)c3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3cccc(OC(F)(F)F)c3c2ccn1CCCN1CCCCC1,E-0014534,openadmet_expansion_train,1.230448921378274,1,,1.230448921378274,1.230448921378274
O=c1c2[nH]c3ccsc3c2ccn1CCCN1CCCCC1,O=c1c2[nH]c3ccsc3c2ccn1CCCN1CCCCC1,E-0014203,openadmet_expansion_train,2.120244795546365,1,,2.120244795546365,2.120244795546365
O=c1c2[nH]c3ccsc3c2ncn1CCCN1CCCCC1,O=c1c2[nH]c3ccsc3c2ncn1CCCN1CCCCC1,E-0014791,openadmet_expansion_train,2.358886204405869,1,,2.358886204405869,2.358886204405869
O=c1c2[nH]cc(-c3ccccc3)c2ncn1CCCN1CCCCC1,O=c1c2[nH]cc(-c3ccccc3)c2ncn1CCCN1CCCCC1,E-0012867,openadmet_expansion_train,1.4742162640762553,1,,1.4742162640762553,1.4742162640762553
O=c1c2[nH]cc(-c3ccccc3)c2ncn1CCN1CCCCC1,O=c1c2[nH]cc(-c3ccccc3)c2ncn1CCN1CCCCC1,E-0012868,openadmet_expansion_train,1.8494194137969,1,,1.8494194137969,1.8494194137969
O=c1c2[nH]cc(-c3cccnc3)c2ncn1CCCN1CCCCC1,O=c1c2[nH]cc(-c3cccnc3)c2ncn1CCCN1CCCCC1,E-0012869,openadmet_expansion_train,1.7168377232995244,1,,1.7168377232995244,1.7168377232995244
O=c1c2[nH]cc(-c3cccnc3)c2ncn1CCN1CCCCC1,O=c1c2[nH]cc(-c3cccnc3)c2ncn1CCN1CCCCC1,E-0012870,openadmet_expansion_train,1.7723217067229198,1,,1.7723217067229198,1.7723217067229198
O=c1c2c(C(F)(F)F)cccc2ncn1CCc1ncc[n-]1,O=c1c2c(C(F)(F)F)cccc2ncn1CCc1ncc[nH]1,fang_2368,fang_dataset,1.02881517,1,,1.02881517,1.02881517
O=c1c2c(Cl)ccc(Cl)c2ncn1Cc1cc([O-])ncn1,O=c1c2c(Cl)ccc(Cl)c2ncn1Cc1cc(O)ncn1,fang_2955,fang_dataset,0.675686709,1,,0.675686709,0.675686709
O=c1c2c(n3ccnc3n1Cc1ccc(C(F)(F)F)cc1)CCN(Cc1cccc(Cl)c1)C2,O=c1c2c(n3ccnc3n1Cc1ccc(C(F)(F)F)cc1)CCN(Cc1cccc(Cl)c1)C2,CHEMBL5597011,chembl_dataset,2.159266331093494,1,,2.159266331093494,2.159266331093494
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,fang_1019,fang_dataset,1.299136694,1,,1.299136694,1.299136694
O=c1c2cc(Cl)ccc2nc2c3ccccc3c(NCCCCCCCC(O)=NO)nn12,O=C(CCCCCCCNc1nn2c(=O)c3cc(Cl)ccc3nc2c2ccccc12)NO,CHEMBL5093545,chembl_dataset,2.03342375548695,1,,2.03342375548695,2.03342375548695
O=c1c2cc3c(OC(F)(F)F)cccc3n2ccn1CCCN1CCCCC1,O=c1c2cc3c(OC(F)(F)F)cccc3n2ccn1CCCN1CCCCC1,E-0013839,openadmet_expansion_train,1.100370545117563,1,,1.100370545117563,1.100370545117563
O=c1c2cc3ncc(Cl)cc3n2ccn1CCCN1CCCCC1,O=c1c2cc3ncc(Cl)cc3n2ccn1CCCN1CCCCC1,E-0013900,openadmet_expansion_train,0.8920946026904804,1,,0.8920946026904804,0.8920946026904804
O=c1c2ccc(-c3ccc(Cl)cc3)cc2cnn1-c1ccc(N2CC[C@@H](NN3CCOCC3)C2)nc1,O=c1c2ccc(-c3ccc(Cl)cc3)cc2cnn1-c1ccc(N2CC[C@@H](NN3CCOCC3)C2)nc1,CHEMBL377042,chembl_dataset,1.6020599913279625,1,,1.6020599913279625,1.6020599913279625
O=c1c2ccc(-c3ccc(Cl)cc3)cc2cnn1-c1ccc(N2CC[C@H](NN3CCCC3)C2)nc1,O=c1c2ccc(-c3ccc(Cl)cc3)cc2cnn1-c1ccc(N2CC[C@H](NN3CCCC3)C2)nc1,CHEMBL212053,chembl_dataset,1.2041199826559248,1,,1.2041199826559248,1.2041199826559248
O=c1c2cccc(C(F)(F)F)c2ncn1C1CCCC1,O=c1c2cccc(C(F)(F)F)c2ncn1C1CCCC1,fang_1881,fang_dataset,2.059067122,1,,2.059067122,2.059067122
O=c1c2ccccc2cnn1Cc1cccc(OCC(F)(F)F)c1,O=c1c2ccccc2cnn1Cc1cccc(OCC(F)(F)F)c1,fang_2013,fang_dataset,0.675686709,1,,0.675686709,0.675686709
O=c1c2ccccc2nc2c3ccccc3c(NCCCCCCC(O)=NO)nn12,O=C(CCCCCCNc1nn2c(=O)c3ccccc3nc2c2ccccc12)NO,CHEMBL5087773,chembl_dataset,1.481442628502305,1,,1.481442628502305,1.481442628502305
O=c1c2ccccc2nc2n1CCN(Cc1ccc(F)cc1)CC2,O=c1c2ccccc2nc2n1CCN(Cc1ccc(F)cc1)CC2,fang_2680,fang_dataset,1.56944414,1,,1.56944414,1.56944414
O=c1c2ccccc2nnn1CCOc1ccc(F)cc1,O=c1c2ccccc2nnn1CCOc1ccc(F)cc1,fang_1907,fang_dataset,1.416840137,1,,1.416840137,1.416840137
O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,fang_1110,fang_dataset,2.262477194,1,,2.262477194,2.262477194
O=c1c2cccnc2ncn1Cc1ccc2c(c1)CCCC2,O=c1c2cccnc2ncn1Cc1ccc2c(c1)CCCC2,fang_2662,fang_dataset,1.411888952,1,,1.411888952,1.411888952
O=c1c2cccnc2ncn1[C@H]1CCCc2ccccc21,O=c1c2cccnc2ncn1[C@H]1CCCc2ccccc21,fang_2528,fang_dataset,0.675686709,1,,0.675686709,0.675686709
O=c1c2cccnc2ncn1[C@H]1CCN(Cc2ccccc2)C1,O=c1c2cccnc2ncn1[C@H]1CCN(Cc2ccccc2)C1,fang_2254,fang_dataset,0.675686709,1,,0.675686709,0.675686709
O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,fang_2051,fang_dataset,1.353800865,1,,1.353800865,1.353800865
O=c1c2cnccc2ncn1Cc1ccc2c(c1)CCCO2,O=c1c2cnccc2ncn1Cc1ccc2c(c1)CCCO2,fang_1895,fang_dataset,1.661651806,1,,1.661651806,1.661651806
O=c1c2oc3ccccc3c2ncn1Cc1ccc(Cl)cc1,O=c1c2oc3ccccc3c2ncn1Cc1ccc(Cl)cc1,fang_2014,fang_dataset,2.011049993,1,,2.011049993,2.011049993
O=c1c2oc3ccccc3c2ncn1Cc1ccc(F)c(F)c1,O=c1c2oc3ccccc3c2ncn1Cc1ccc(F)c(F)c1,fang_2644,fang_dataset,1.909775261,1,,1.909775261,1.909775261
O=c1c2sccc2nc2n1CCN(Cc1cc(F)ccc1F)CC2,O=c1c2sccc2nc2n1CCN(Cc1cc(F)ccc1F)CC2,fang_2629,fang_dataset,2.081203239,1,,2.081203239,2.081203239
O=c1c2sccc2nc2n1CCN(Cc1ccc(F)cc1F)CC2,O=c1c2sccc2nc2n1CCN(Cc1ccc(F)cc1F)CC2,fang_2323,fang_dataset,1.762903529,1,,1.762903529,1.762903529
O=c1cc(-c2cc(F)c(Cl)nc2Cl)[n-]c2c(-c3ccccc3)c(C(F)(F)F)nn12,O=c1cc(-c2cc(F)c(Cl)nc2Cl)[nH]c2c(-c3ccccc3)c(C(F)(F)F)nn12,fang_2425,fang_dataset,0.675686709,1,,0.675686709,0.675686709
O=c1cc(-c2ccccc2)nc(NC2(c3ccccc3)CC2)[n-]1,O=c1cc(-c2ccccc2)nc(NC2(c3ccccc3)CC2)[nH]1,E-0012201,openadmet_expansion_train,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
O=c1cc(-c2ccccc2)nc(NCc2ccccn2)[n-]1,O=c1cc(-c2ccccc2)nc(NCc2ccccn2)[nH]1,E-0012202,openadmet_expansion_train,0.9242792860618816,1,,0.9242792860618816,0.9242792860618816
O=c1cc(-c2ccccc2)nc(NCc2cncc(Cl)c2)[n-]1,O=c1cc(-c2ccccc2)nc(NCc2cncc(Cl)c2)[nH]1,E-0014563,openadmet_expansion_train,1.100370545117563,1,,1.100370545117563,1.100370545117563
O=c1cc(CN2CCCCc3ccccc32)[n-]c2ccnn12,O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,fang_520,fang_dataset,1.534609852,1,,1.534609852,1.534609852
O=c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc2[nH]1,O=c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc2[nH]1,E-0015569,openadmet_expansion_train,1.6848453616444126,1,,1.6848453616444126,1.6848453616444126
O=c1cc(CNc2cc(Cl)cc(Cl)c2)[n-][nH]1,O=c1cc(CNc2cc(Cl)cc(Cl)c2)[nH][nH]1,CHEMBL2325478,chembl_dataset,1.380211241711606,1,,1.380211241711606,1.380211241711606
O=c1cc(COc2cc(Cl)cc(Cl)c2)[n-][nH]1,O=c1cc(COc2cc(Cl)cc(Cl)c2)[nH][nH]1,CHEMBL1939222,chembl_dataset,1.2559416804894372,2,0.20081596155013906,1.1139433523068367,1.3979400086720375
O=c1cc(COc2cccc(OCC3CCOCC3)c2)[n-]c2ccccc12,O=c1cc(COc2cccc(OCC3CCOCC3)c2)[nH]c2ccccc12,CHEMBL1911526,chembl_dataset,1.8920946026904804,1,,1.8920946026904804,1.8920946026904804
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,E-0014957,openadmet_expansion_train,1.761927838420529,1,,1.761927838420529,1.761927838420529
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CCC1,O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CCC1,E-0015003,openadmet_expansion_train,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,E-0015054,openadmet_expansion_train,2.151676230847048,1,,2.151676230847048,2.151676230847048
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,E-0015005,openadmet_expansion_train,1.7671558660821804,1,,1.7671558660821804,1.7671558660821804
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,E-0015004,openadmet_expansion_train,2.052693941924968,1,,2.052693941924968,2.052693941924968
O=c1cc(OCc2cccc(Cl)c2)nc2ccc(Oc3cccnc3)cn12,O=c1cc(OCc2cccc(Cl)c2)nc2ccc(Oc3cccnc3)cn12,CHEMBL4078647,chembl_dataset,1.414973347970818,1,,1.414973347970818,1.414973347970818
O=c1cc(OCc2cccc(Cl)c2)nc2ccccn12,O=c1cc(OCc2cccc(Cl)c2)nc2ccccn12,CHEMBL4089073,chembl_dataset,1.9030899869919435,1,,1.9030899869919435,1.9030899869919435
O=c1cc(OCc2cccc(Cl)c2)nc2n1CCOC2,O=c1cc(OCc2cccc(Cl)c2)nc2n1CCOC2,CHEMBL4104387,chembl_dataset,1.414973347970818,1,,1.414973347970818,1.414973347970818
O=c1cc(OCc2cccc(Cl)c2)nc2n1[C@@H](Cc1ccccc1)COC2,O=c1cc(OCc2cccc(Cl)c2)nc2n1[C@@H](Cc1ccccc1)COC2,CHEMBL4094256,chembl_dataset,1.57978359661681,1,,1.57978359661681,1.57978359661681
O=c1cc(OCc2cccc(Cl)c2)nc2n1[C@H](Cc1ccccc1)COC2,O=c1cc(OCc2cccc(Cl)c2)nc2n1[C@H](Cc1ccccc1)COC2,CHEMBL4066731,chembl_dataset,1.591064607026499,1,,1.591064607026499,1.591064607026499
O=c1cc(OCc2ccccn2)nc2n1[C@H](Cc1ccccc1)COC2,O=c1cc(OCc2ccccn2)nc2n1[C@H](Cc1ccccc1)COC2,CHEMBL4101988,chembl_dataset,0.9395192526186184,1,,0.9395192526186184,0.9395192526186184
O=c1cc(Oc2ccccc2)ccn1Cc1n[n-]c2cccnc12,O=c1cc(Oc2ccccc2)ccn1Cc1n[nH]c2cccnc12,E-0014249,openadmet_expansion_train,0.4913616938342727,1,,0.4913616938342727,0.4913616938342727
O=c1cc(SCc2ccccn2)nc2ccccn12,O=c1cc(SCc2ccccn2)nc2ccccn12,CHEMBL4060880,chembl_dataset,1.5185139398778875,1,,1.5185139398778875,1.5185139398778875
O=c1cc2c(n[n-]1)-c1cnc(N3CCCC3)nc1CC2,O=c1cc2c(n[nH]1)-c1cnc(N3CCCC3)nc1CC2,fang_1870,fang_dataset,0.823669813,1,,0.823669813,0.823669813
O=c1cc2c(n[n-]1)-c1cnc(N3CCCCC3)nc1CC2,O=c1cc2c(n[nH]1)-c1cnc(N3CCCCC3)nc1CC2,fang_2093,fang_dataset,0.68690427,1,,0.68690427,0.68690427
O=c1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2c[n-]1,O=c1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2c[nH]1,E-0014844,openadmet_expansion_train,1.130333768495006,1,,1.130333768495006,1.130333768495006
O=c1ccc(-c2ccc(F)cc2)nn1Cc1ccncc1,O=c1ccc(-c2ccc(F)cc2)nn1Cc1ccncc1,fang_1194,fang_dataset,0.888684847,1,,0.888684847,0.888684847
O=c1ccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c[nH]1,O=c1ccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c[nH]1,E-0013734,openadmet_expansion_train,0.9138138523837168,1,,0.9138138523837168,0.9138138523837168
O=c1ccc(C2CC2)nn1CC1CN(CC2(O)CCCC2)C1,O=c1ccc(C2CC2)nn1CC1CN(CC2(O)CCCC2)C1,fang_1015,fang_dataset,0.675686709,1,,0.675686709,0.675686709
O=c1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2[nH]1,O=c1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2[nH]1,E-0015567,openadmet_expansion_train,1.865103974641128,1,,1.865103974641128,1.865103974641128
O=c1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc2[nH]1,O=c1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2[nH]1,E-0015753,openadmet_expansion_train,1.235528446907549,1,,1.235528446907549,1.235528446907549
O=c1ccc2c([C@@H](CO)NCCc3ccc([O-])cc3)ccc(O)c2[nH]1,O=c1ccc2c([C@@H](CO)NCCc3ccc(O)cc3)ccc(O)c2[nH]1,CHEMBL4284146,chembl_dataset,1.0606978403536116,1,,1.0606978403536116,1.0606978403536116
O=c1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2[nH]1,O=c1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2[nH]1,E-0012203,openadmet_expansion_train,0.7708520116421442,1,,0.7708520116421442,0.7708520116421442
O=c1ccc2ccc([O-])cc2o1,O=c1ccc2ccc(O)cc2o1,CHEMBL51628,chembl_dataset,2.461198288622493,1,,2.461198288622493,2.461198288622493
