,CXSMILES,HLM,Molecule Name,Set,hlm_value_unscaled,hlm_value_unscaled_log10,hlm_value_scaled_high,hlm_value_scaled_low,hlm_value_scaled_log10_high,hlm_value_scaled_log10_low,dataset,data_year
299,CC(C)NC[C@H](O)COC1=CC=CC2=CC=CC=C12 |&1:5|,25.5,ASAP-0000690,Train,25.5,1.423245873936808,26.214000000000002,21.419999999999998,1.434792380451327,1.3506356082589543,openadmet_polaris,2025
300,O=C(O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,216.0,ASAP-0000691,Train,216.0,2.3364597338485296,222.048,181.44,2.3483983334155285,2.261120063568901,openadmet_polaris,2025
301,CC(C)[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:3|,639.0,ASAP-0031558,Test,639.0,2.806179973983887,656.892,536.76,2.818154605386425,2.730588495125402,openadmet_polaris,2025
302,CC(C)C1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,242.0,ASAP-0031372,Test,242.0,2.385606273598312,248.776,203.28,2.3975507063827703,2.3102258491835026,openadmet_polaris,2025
303,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C=CS2)C12CCC2,463.0,ASAP-0031411,Test,463.0,2.6665179805548807,475.964,388.91999999999996,2.6784856008611557,2.5909755118406492,openadmet_polaris,2025
304,CC1(CC(F)(F)F)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,177.0,ASAP-0031442,Test,177.0,2.250420002308894,181.95600000000002,148.68,2.262346656643961,2.1751637744919536,openadmet_polaris,2025
305,"CCC1=CC=C([C@H]2C[C@H](C)CCN2C(=O)CC2=CN=CC3=CC=CC=C23)O1 |o1:6,8|",690.0,ASAP-0031187,Test,690.0,2.8394780473741985,709.32,579.6,2.851454042980313,2.763877031495655,openadmet_polaris,2025
306,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C1)N=CS2,10.8,ASAP-0031242,Test,10.8,1.0718820073061255,11.102400000000001,9.072000000000001,1.0828715028289269,1.0031157170998062,openadmet_polaris,2025
307,CC1=CN=CC(CC(=O)N2CCC3=C(C=CS3)C2)=C1,10.2,ASAP-0031213,Test,10.2,1.0492180226701815,10.4856,8.568,1.0601536873745667,0.9808211666443356,openadmet_polaris,2025
308,CC(C)C1(F)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,111.0,ASAP-0031146,Test,111.0,2.0492180226701815,114.108,93.24,2.061105508122569,1.9742352774430263,openadmet_polaris,2025
309,COCC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,23.8,ASAP-0030055,Test,23.8,1.3944516808262162,24.4664,19.992,1.40596755624602,1.3220538176955663,openadmet_polaris,2025
310,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NNC=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=C(C(F)(F)F)O1 |a:9,32|",86.3,ASAP-0029987,Test,86.3,1.9410142437055697,88.7164,72.49199999999999,1.9528718385678352,1.866240066363793,openadmet_polaris,2025
311,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NNC=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=CS1 |a:9,32|",86.1,ASAP-0029984,Test,86.1,1.9400181550076632,88.5108,72.324,1.951875438639178,1.8652461487416676,openadmet_polaris,2025
312,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC(C(F)(F)F)CC1,78.5,ASAP-0029947,Test,78.5,1.9003671286564703,80.69800000000001,65.94,1.9122114249584201,1.8256857080217583,openadmet_polaris,2025
313,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=CO3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",38.6,ASAP-0029694,Test,38.6,1.5976951859255124,39.680800000000005,32.424,1.6093894848645047,1.5240584226362333,openadmet_polaris,2025
314,CCC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,82.6,ASAP-0029657,Test,82.6,1.9222062774390163,84.91279999999999,69.38399999999999,1.9340578734381941,1.8474739446327877,openadmet_polaris,2025
315,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=C(C(F)(F)F)O3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",97.7,ASAP-0029741,Test,97.7,1.9943171526696368,100.43560000000001,82.068,2.006190402434695,1.9194337542304942,openadmet_polaris,2025
316,"C[C@@H]1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)[C@H](C)C1 |a:1,18|",128.0,ASAP-0029738,Test,128.0,2.110589710299249,131.584,107.52,2.1224911173495036,2.0355097850895585,openadmet_polaris,2025
317,CC1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,44.6,ASAP-0029707,Test,44.6,1.658964842664435,45.848800000000004,37.464,1.670698471209865,1.5850544459866267,openadmet_polaris,2025
318,CC(C)C1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,218.0,ASAP-0029604,Test,218.0,2.3404441148401185,224.104,183.12,2.352383212292804,2.2651009662219366,openadmet_polaris,2025
319,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=C(C)O3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",13.4,ASAP-0029643,Test,13.4,1.1583624920952498,13.7752,11.256,1.1695333682882174,1.0883487522885287,openadmet_polaris,2025
320,"C[C@H]1C[C@@H](C)N(C(=O)CC2=CN=CC3=CC=CC=C23)[C@@H](C)C1 |a:1,3,19|",382.0,ASAP-0029634,Test,382.0,2.583198773968623,392.696,320.88,2.5951610023270533,2.507693992654917,openadmet_polaris,2025
321,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=CS3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",80.3,ASAP-0029560,Test,80.3,1.9100905455940682,82.5484,67.452,1.9219381373194808,1.8353861416778197,openadmet_polaris,2025
322,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC(C(F)F)CC1,34.5,ASAP-0029539,Test,34.5,1.550228353055094,35.466,28.98,1.5618881276351217,1.4768316285122607,openadmet_polaris,2025
323,CC(F)(F)C1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,72.6,ASAP-0029423,Test,72.6,1.8668778143374989,74.63279999999999,60.983999999999995,1.8787101786988962,1.7922795990390168,openadmet_polaris,2025
324,CC(C)CC1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,712.0,ASAP-0029287,Test,712.0,2.8530895298518657,731.936,598.0799999999999,2.865066053685698,2.7774848211182843,openadmet_polaris,2025
325,O=C(CC1=CN=CC2=CC=CC=C12)N(CC1=CC=CC(Cl)=C1)C1=CC=C2N=CNC2=C1,368.0,ASAP-0028999,Test,368.0,2.56702636615906,378.30400000000003,309.12,2.5789874226362675,2.4915297752974697,openadmet_polaris,2025
326,COC1=CC=C(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CN=CC=C2C)C=C1,789.0,ASAP-0028832,Test,789.0,2.8976270912904414,811.092,662.76,2.9096052322326043,2.8220110770832796,openadmet_polaris,2025
327,C[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:1|,274.0,ASAP-0028820,Test,274.0,2.439332693830263,281.672,230.16,2.451282791695256,2.3639126857943453,openadmet_polaris,2025
328,CC1=NC2=CC=C(N(CC3=CC=CC(Cl)=C3)C(=O)CC3=CN=CC4=CC=CC=C34)C=C2N1,498.0,ASAP-0028818,Test,498.0,2.6981005456233897,511.944,418.32,2.7100699541595406,2.6225455771245136,openadmet_polaris,2025
329,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCN2N=CC=C2C1,103.0,ASAP-0028833,Test,103.0,2.0170333392987803,105.884,86.52,2.028912698363332,1.9421073089893555,openadmet_polaris,2025
330,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(Cl)C=CC=C2C1,423.0,ASAP-0028823,Test,423.0,2.6273658565927325,434.844,355.32,2.639331071694112,2.551840199689963,openadmet_polaris,2025
331,C[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:1|,273.0,ASAP-0028819,Test,273.0,2.437750562820388,280.644,229.32,2.449700503681978,2.3623316518700257,openadmet_polaris,2025
332,C[C@H]1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CCO1 |&1:1|,21.7,ASAP-0028872,Test,21.7,1.3560258571931227,22.3076,18.227999999999998,1.3674975562139162,1.2839341134566091,openadmet_polaris,2025
333,C[C@H]1CN(C(=O)CC2=CN=CC3=CC=CC=C23)CCCO1 |&1:1|,18.2,ASAP-0028881,Test,18.2,1.2833012287035497,18.7096,15.287999999999998,1.2946778105018926,1.2118677606566646,openadmet_polaris,2025
334,CC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,28.5,ASAP-0028856,Test,28.5,1.469822015978163,29.298000000000002,23.939999999999998,1.481413961253745,1.3968964491425238,openadmet_polaris,2025
335,CC1=NC2=C(CCN(C(=O)CC3=CN=CC4=CC=CC=C34)C2)N1C,13.1,ASAP-0028844,Test,13.1,1.14921911265538,13.4668,11.004,1.1603724774885216,1.079325986752815,openadmet_polaris,2025
336,CC[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:2|,754.0,ASAP-0028838,Test,754.0,2.8779469516291885,775.112,633.36,2.889924398413004,2.8023357904398134,openadmet_polaris,2025
337,CC[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:2|,753.0,ASAP-0028837,Test,753.0,2.877371345869774,774.0840000000001,632.52,2.889348771873539,2.8017603299574736,openadmet_polaris,2025
338,O=C(CC1=CN=CC2=CC=CC=C12)N(CC1=CC=CC(Cl)=C1)C1=CC=C2C=CNC2=C1,271.0,ASAP-0028002,Test,271.0,2.4345689040341987,278.588,227.64,2.446518527425498,2.359152211446895,openadmet_polaris,2025
339,COC1=CC=C(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CN=CC(C)=C2)C=C1,216.0,ASAP-0028001,Test,216.0,2.3364597338485296,222.048,181.44,2.3483983334155285,2.261120063568901,openadmet_polaris,2025
340,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C=CS2)C1,65.5,ASAP-0027976,Test,65.5,1.8228216453031045,67.334,55.019999999999996,1.8346368433347593,1.7483431044875493,openadmet_polaris,2025
341,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCCCC1,27.8,ASAP-0027997,Test,27.8,1.4593924877592308,28.578400000000002,23.352,1.4709746777756565,1.3865346350904788,openadmet_polaris,2025
342,C[C@H]1CCCN(C(=O)CC2=CN=CC3=CC=CC=C23)C1 |&1:1|,34.3,ASAP-0028004,Test,34.3,1.5477747053878226,35.2604,28.811999999999998,1.5594325906264117,1.474391112558213,openadmet_polaris,2025
343,C[C@H]1CCCCN1C(=O)CC1=CN=CC2=CC=CC=C12 |&1:1|,14.5,ASAP-0028012,Test,14.5,1.1903316981702914,14.906,12.18,1.2015609781167371,1.1199154102579911,openadmet_polaris,2025
344,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C1)N=CN2,11.7,ASAP-0027975,Test,11.7,1.1038037209559568,12.0276,9.828,1.1148644155007834,1.0345482470984688,openadmet_polaris,2025
345,COC1=CC=C(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CC=CN=C2)C=C1,280.0,ASAP-0027924,Test,280.0,2.44870631990508,287.84000000000003,235.2,2.460657336322655,2.373279893277496,openadmet_polaris,2025
346,C[C@H]1CCCCCN1C(=O)CC1=CN=CC2=CC=CC=C12 |&1:1|,88.9,ASAP-0027949,Test,88.9,1.9537596917332287,91.3892,74.676,1.9656212065605931,1.8789581685333012,openadmet_polaris,2025
347,C[C@H]1CCCCN(C(=O)CC2=CN=CC3=CC=CC=C23)C1 |&1:1|,163.0,ASAP-0027969,Test,163.0,2.214843848047698,167.564,136.92,2.226764828469265,2.1396272484806373,openadmet_polaris,2025
348,C[C@H]1CCCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1 |&1:1|,96.6,ASAP-0027994,Test,96.6,1.9894498176666917,99.3048,81.14399999999999,2.001321716306895,1.9145758469913492,openadmet_polaris,2025
349,CC1=NC2=NC=NN2C(SC2=NN=C(C3=CC=C(Cl)C=C3)N2C)=C1,45.5,ASAP-0023179,Test,45.5,1.667452952889954,46.774,38.22,1.679191605218894,1.5935075893317652,openadmet_polaris,2025
350,CC1=NN=C(SC2=CC(C3=CC=CC=C3)=NC3=NC=NN23)N1C,66.9,ASAP-0022922,Test,66.9,1.8318697742805017,68.7732,56.196000000000005,1.8436886414322442,1.7573656574875884,openadmet_polaris,2025
351,"CCS(=O)(=O)N[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)C1=CC=C(Cl)C=C12 |a:6,21|",82.4,ASAP-0021174,Test,82.4,1.9211660506377388,84.70720000000001,69.21600000000001,1.9330173072081984,1.8464360853485344,openadmet_polaris,2025
352,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NC(C)=O)C2=CC(Cl)=CC=C2C1=O |a:7,22|",80.9,ASAP-0020941,Test,80.9,1.9132839017604184,83.16520000000001,67.956,1.9251325597652358,1.8385720609907898,openadmet_polaris,2025
353,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=CC=NN=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=CS1 |a:9,33|",33.6,ASAP-0017647,Test,33.6,1.5390760987927767,34.540800000000004,28.224,1.5507271992620577,1.4657396592038603,openadmet_polaris,2025
354,"CNC(=O)CN1C[C@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@H]2OCC2CC2)C2=CC(Cl)=CC=C2C1=O |&1:7,22|",24.4,ASAP-0017685,Test,24.4,1.404833716619938,25.083199999999998,20.496,1.4163608714574591,1.332357653425112,openadmet_polaris,2025
355,"CCO[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)C1=CC=C(Cl)C=C12 |&1:3,18|",18.8,ASAP-0017386,Test,18.8,1.2966651902615312,19.3264,15.792,1.3080604677389458,1.2251024255743441,openadmet_polaris,2025
356,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NN=CO1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NC=NC=N1 |a:9,32|",43.4,ASAP-0017058,Test,43.4,1.6473829701146199,44.6152,36.455999999999996,1.6591095833696252,1.5735213963525492,openadmet_polaris,2025
357,"COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C |a:5,10,16,24,o1:20|",17.0,ASAP-0016973,Test,17.0,1.255272505103306,17.476,14.28,1.2666079535745092,1.1841233542396712,openadmet_polaris,2025
358,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NCC2CC2)C2=CC(Cl)=CC=C2C1=O |a:7,22|",48.0,ASAP-0016902,Test,48.0,1.6901960800285136,49.344,40.32,1.7019477187394292,1.616160312847583,openadmet_polaris,2025
359,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NS(C)(=O)=O)C2=CC(Cl)=CC=C2C1=O |a:7,22|",60.5,ASAP-0016838,Test,60.5,1.7888751157754168,62.194,50.82,1.8006758458363294,1.714497408649806,openadmet_polaris,2025
360,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NC)C2=CC(Cl)=CC=C2C1=O |a:7,22|",10.7,ASAP-0016592,Test,10.7,1.0681858617461617,10.9996,8.988,1.0791667693236147,0.9994785336793102,openadmet_polaris,2025
361,"C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)C[C@@H](C)O1 |a:1,8,23,35|",314.0,ASAP-0016591,Test,314.0,2.4983105537896004,322.79200000000003,263.76,2.5102661143408396,2.422852372416166,openadmet_polaris,2025
362,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2COCC2CC2)C2=CC(Cl)=CC=C2C1=O |a:7,22|",18.1,ASAP-0016541,Test,18.1,1.2810333672477277,18.606800000000003,15.204,1.2924067188210258,1.2096222345115506,openadmet_polaris,2025
363,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NC(C)C)C2=CC(Cl)=CC=C2C1=O |a:7,22|",48.2,ASAP-0016543,Test,48.2,1.6919651027673603,49.549600000000005,40.488,1.7037177233596594,1.6179224994252763,openadmet_polaris,2025
364,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=CC=NN=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=CC=NC=N1 |a:9,33|",21.7,ASAP-0016539,Test,21.7,1.3560258571931227,22.3076,18.227999999999998,1.3674975562139162,1.2839341134566091,openadmet_polaris,2025
365,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CCC1)C(=O)C1=CC=C(Cl)C=C12 |a:1,16|",12.3,ASAP-0016542,Test,12.3,1.1238516409670858,12.644400000000001,10.332,1.1349544427235139,1.0543065658483997,openadmet_polaris,2025
366,C=CC(=O)N1CCCC2=CC=C(N(CC3=CC=CC(Cl)=C3)C(=O)CC3=CN=CC4=CC=CC=C34)C=C21,998.0,ASAP-0016094,Test,998.0,2.9995654882259823,1025.944,838.3199999999999,3.0115467618503633,2.9239275719587505,openadmet_polaris,2025
367,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(C1CCNCC1)C(=O)C1=CC=C(Cl)C=C12 |a:1,16|",23.0,ASAP-0015900,Test,23.0,1.380211241711606,23.644000000000002,19.32,1.391711200121372,1.3079237036118816,openadmet_polaris,2025
368,"CC1=NN=C(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=CC=NC=N3)C3=CC(Cl)=CC=C3C2=O)O1 |a:8,23|",105.0,ASAP-0015906,Test,105.0,2.0253058652647704,107.94,88.2,2.0371873709371133,1.9503648543761232,openadmet_polaris,2025
369,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1COC1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=CC=NC=N1 |a:9,31|",39.0,ASAP-0015904,Test,39.0,1.6020599913279623,40.092,32.76,1.613757279442105,1.5284024379536174,openadmet_polaris,2025
370,"CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2COCC2CC2)C2=CC(Cl)=CC=C2C1=O |a:6,21|",18.0,ASAP-0015773,Test,18.0,1.2787536009528289,18.504,15.12,1.2901236882743068,1.2073650374690719,openadmet_polaris,2025
371,"C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)[C@@H](C)CO1 |a:1,8,23,34|",823.0,ASAP-0015657,Test,823.0,2.9159272116971158,846.044,691.3199999999999,2.9279059704970405,2.840306877854649,openadmet_polaris,2025
372,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1C[C@H]3CC[C@H](C1)O3)C(=O)C1=CC=C(Cl)C=C12 |a:1,16,&1:23,&2:26|",1050.0,ASAP-0015666,Test,1050.0,3.021602716028242,1079.4,882.0,3.0335845755154134,2.9459607035775686,openadmet_polaris,2025
373,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2COC2CCC2)C2=CC(Cl)=CC=C2C1=O |a:7,22|",13.0,ASAP-0015648,Test,13.0,1.146128035678238,13.364,10.92,1.1572753964540354,1.0762762554042176,openadmet_polaris,2025
374,"C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)[C@H](C)CO1 |a:1,8,23,34|",589.0,ASAP-0015656,Test,589.0,2.7708520116421442,605.492,494.76,2.7828250766308367,2.6952714831416222,openadmet_polaris,2025
375,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CC(F)(F)C1)C(=O)C1=CC=C(Cl)C=C12 |a:1,16|",309.0,ASAP-0015660,Test,309.0,2.4913616938342726,317.652,259.56,2.5033166486474805,2.4159077455568165,openadmet_polaris,2025
376,"C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)C[C@H](C)O1 |a:1,8,23,35|",1090.0,ASAP-0015663,Test,1090.0,3.037824750588342,1120.52,915.6,3.0498070227359193,2.962179852908768,openadmet_polaris,2025
377,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1C[C@H]3C[C@@H]1CO3)C(=O)C1=CC=C(Cl)C=C12 |a:1,16,23,25|",108.0,ASAP-0015672,Test,108.0,2.037426497940624,111.024,90.72,2.049311075803824,1.9624640460579013,openadmet_polaris,2025
378,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1C[C@@H]3COC[C@@H]3C1)C(=O)C1=CC=C(Cl)C=C12 |a:1,16,23,27|",321.0,ASAP-0015669,Test,321.0,2.507855871695831,329.988,269.64,2.5198122486752537,2.4323919847799242,openadmet_polaris,2025
379,"C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)CCO1 |a:1,8,23|",287.0,ASAP-0015677,Test,287.0,2.459392487759231,295.036,241.07999999999998,2.471344527446347,2.3839589106791115,openadmet_polaris,2025
380,"C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)C[C@@H](C)O1 |a:1,8,23,35|",541.0,ASAP-0015679,Test,541.0,2.733999286538387,556.148,454.44,2.7459705758658806,2.658431170803491,openadmet_polaris,2025
381,"C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)CCO1 |a:1,8,23|",331.0,ASAP-0015514,Test,331.0,2.5211380837040362,340.26800000000003,278.03999999999996,2.5330955672854745,2.445666463252473,openadmet_polaris,2025
382,"C[C@H]1COC[C@@H](C)N1CCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O |a:1,5,12,27|",484.0,ASAP-0015512,Test,484.0,2.6857417386022635,497.552,406.56,2.697710462818738,2.6101915535686246,openadmet_polaris,2025
383,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CCOC(C)(C)C1)C(=O)C1=CC=C(Cl)C=C12 |a:1,16|",870.0,ASAP-0015508,Test,870.0,2.9400181550076634,894.36,730.8,2.9519976884757146,2.8643924051505887,openadmet_polaris,2025
384,"C[C@@H]1COC[C@@H](C)N1CCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O |a:1,5,12,27|",325.0,ASAP-0015376,Test,325.0,2.513217600067939,334.1,273.0,2.5251744278352715,2.437750562820388,openadmet_polaris,2025
385,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=NN=CS2)C2=CC(Cl)=CC=C2C1=O |a:7,22|",41.0,ASAP-0015239,Test,41.0,1.6232492903979006,42.148,34.44,1.6349606700606385,1.549493713215013,openadmet_polaris,2025
386,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CCl)C2=CC(Cl)=CC=C2C1=O |a:7,22|",52.0,ASAP-0015078,Test,52.0,1.724275869600789,53.456,43.68,1.7360457375965421,1.6501131644435714,openadmet_polaris,2025
387,"CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=NC=NC=N2)C2=CC(Cl)=CC=C2C1=O |a:7,22|",35.0,ASAP-0015108,Test,35.0,1.5563025007672873,35.980000000000004,29.4,1.5679669068231543,1.4828735836087537,openadmet_polaris,2025
388,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CCC3(COC3)C1)C(=O)C1=CC=C(Cl)C=C12 |a:1,16|",281.0,ASAP-0015092,Test,281.0,2.450249108319361,288.868,236.04,2.462200274028691,2.3748216384719947,openadmet_polaris,2025
389,"COC[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=CNC=N1)C(=O)C1=CC=C(Cl)C=C12 |a:3,18|",17.0,ASAP-0014936,Test,17.0,1.255272505103306,17.476,14.28,1.2666079535745092,1.1841233542396712,openadmet_polaris,2025
390,"COC[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=NC=CN1)C(=O)C1=CC=C(Cl)C=C12 |a:3,18|",114.0,ASAP-0014948,Test,114.0,2.060697840353612,117.19200000000001,95.75999999999999,2.0725880816769116,1.985695859689842,openadmet_polaris,2025
391,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=CC=NC=N1)C(=O)C1=CC=C(F)C=C12 |a:1,16|",43.0,ASAP-0014794,Test,43.0,1.6434526764861874,44.204,36.12,1.6551768662508926,1.5696079675468244,openadmet_polaris,2025
392,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=NN(C)N=N1)C(=O)C1=CC=C(F)C=C12 |a:1,16|",16.0,ASAP-0014758,Test,16.0,1.2304489213782739,16.448,13.44,1.2417456525706438,1.1595671932336202,openadmet_polaris,2025
393,"C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=NN(C)N=C1)C(=O)C1=CC=C(F)C=C12 |a:1,16|",29.0,ASAP-0014753,Test,29.0,1.4771212547196624,29.812,24.36,1.4887198891891653,1.404149249209695,openadmet_polaris,2025
394,"CC1=NC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(F)=CC=C3C2=O)=CO1 |a:7,22|",163.0,ASAP-0014750,Test,163.0,2.214843848047698,167.564,136.92,2.226764828469265,2.1396272484806373,openadmet_polaris,2025
395,"CC1=NC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(F)=CC=C3C2=O)=NO1 |a:7,22|",22.0,ASAP-0014762,Test,22.0,1.3617278360175928,22.616,18.48,1.3732063401429475,1.2895889525425968,openadmet_polaris,2025
