,Molecule Name,SMILES,HLM CLint,hlm_value_unscaled,hlm_value_unscaled_log10,hlm_value_scaled_log10_high,hlm_value_scaled_log10_low,dataset,data_year
3011,E-0016629,O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(-n3cccn3)ccn2n1,11.4,11.4,1.0934216851622351,1.0934216851622351,1.0934216851622351,openadmet_expansion_train,2026
3012,E-0016630,Cc1nc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)c[nH]1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3013,E-0016631,O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(Nc3nccs3)ccn2n1,9.4,9.4,1.0170333392987803,1.0170333392987803,1.0170333392987803,openadmet_expansion_train,2026
3014,E-0016633,Cc1csc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,30.5,30.5,1.4983105537896004,1.4983105537896004,1.4983105537896004,openadmet_expansion_train,2026
3015,E-0016634,CN1CCN(c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3016,E-0016635,O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(C3CCOCC3)ccn2n1,15.6,15.6,1.2201080880400552,1.2201080880400552,1.2201080880400552,openadmet_expansion_train,2026
3017,E-0016637,Cn1ccc2c([nH]c3cc(OCCc4ccncc4)ccc32)c1=O,18.7,18.7,1.294466226161593,1.294466226161593,1.294466226161593,openadmet_expansion_train,2026
3018,E-0016638,CC(C)N1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,2.3,2.3,0.5185139398778874,0.5185139398778874,0.5185139398778874,openadmet_expansion_train,2026
3019,E-0016639,C[C@H]1CCC[C@H](C)N1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,2.5,2.5,0.5440680443502757,0.5440680443502757,0.5440680443502757,openadmet_expansion_train,2026
3020,E-0016641,C[C@@H]1CCC[C@@H](C)N1C(=O)COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,16.8,16.8,1.250420002308894,1.250420002308894,1.250420002308894,openadmet_expansion_train,2026
3021,E-0016642,Cn1ccc2c([nH]c3cc(OCC(=O)N4CC5(COC5)C4)ccc32)c1=O,2.3,2.3,0.5185139398778874,0.5185139398778874,0.5185139398778874,openadmet_expansion_train,2026
3022,E-0016643,CN1CCN(C(=O)COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,2.5,2.5,0.5440680443502757,0.5440680443502757,0.5440680443502757,openadmet_expansion_train,2026
3023,E-0016644,Cn1ccc2c(sc3cc(OCCN4CCCCC4)ccc32)c1=O,2.8,2.8,0.5797835966168101,0.5797835966168101,0.5797835966168101,openadmet_expansion_train,2026
3024,E-0016646,O=c1c2[nH]c3cc(OCCN4CCCCC4)ccc3c2ccn1CC1COC1,5.3,5.3,0.7993405494535817,0.7993405494535817,0.7993405494535817,openadmet_expansion_train,2026
3025,E-0016648,Cn1ccc(-c2ccc(OCCN3CCCCC3)cn2)c(N)c1=O,3.2,3.2,0.6232492903979004,0.6232492903979004,0.6232492903979004,openadmet_expansion_train,2026
3026,E-0016649,Cn1cnc(-c2ccc(OCCN3CCCCC3)cc2)c(N)c1=O,0.9,0.9,0.2787536009528289,0.2787536009528289,0.2787536009528289,openadmet_expansion_train,2026
3027,E-0016650,Cn1ccc(-c2ncc(OCCN3CCCCC3)cn2)c(N)c1=O,2.3,2.3,0.5185139398778874,0.5185139398778874,0.5185139398778874,openadmet_expansion_train,2026
3028,E-0016651,Cn1ccc(-c2cc(OCCN3CCCCC3)ccn2)c(N)c1=O,2.1,2.1,0.4913616938342727,0.4913616938342727,0.4913616938342727,openadmet_expansion_train,2026
3029,E-0016652,CN(C(=O)CCCN1CCCCC1)c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,2.8,2.8,0.5797835966168101,0.5797835966168101,0.5797835966168101,openadmet_expansion_train,2026
3030,E-0016653,Cn1cc(F)c2c([nH]c3cc(OCCN4CCOCC4)cnc32)c1=O,2.3,2.3,0.5185139398778874,0.5185139398778874,0.5185139398778874,openadmet_expansion_train,2026
3031,E-0016654,Cn1ccc2c([nH]c3cc(N4CCNCC4)ccc32)c1=O,0.5,0.5,0.17609125905568124,0.17609125905568124,0.17609125905568124,openadmet_expansion_train,2026
3032,E-0016664,Cc1cc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc2c1N,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3033,E-0016665,Cc1ccnc(-c2ccc(OCCN3CCCCC3)c3cc[nH]c23)c1,7.4,7.4,0.9242792860618817,0.9242792860618817,0.9242792860618817,openadmet_expansion_train,2026
3034,E-0016666,Cc1cc(-c2ccc(OCCN3CCCCC3)c(C)n2)c2ccncc2c1N,0.5,0.5,0.17609125905568124,0.17609125905568124,0.17609125905568124,openadmet_expansion_train,2026
3035,E-0016667,Cc1nc(-c2ccc(N)c3cnccc23)ccc1OCCN1CCCCC1,1.3,1.3,0.36172783601759284,0.36172783601759284,0.36172783601759284,openadmet_expansion_train,2026
3036,E-0016669,C#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,7.3,7.3,0.919078092376074,0.919078092376074,0.919078092376074,openadmet_expansion_train,2026
3037,E-0016671,N#Cc1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccn12,3.0,3.0,0.6020599913279624,0.6020599913279624,0.6020599913279624,openadmet_expansion_train,2026
3038,E-0016672,N#Cc1cnn2cc(-c3ccc(OCCN4CCC(F)CC4)cc3)cnc12,15.6,15.6,1.2201080880400552,1.2201080880400552,1.2201080880400552,openadmet_expansion_train,2026
3039,E-0016673,N#Cc1cnn2cc(-c3ccc(C(N)=O)c(F)c3)cnc12,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3040,E-0016674,COCC1CN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,5.4,5.4,0.8061799739838872,0.8061799739838872,0.8061799739838872,openadmet_expansion_train,2026
3041,E-0016687,Cc1nnc(-c2ccn3nc(C(=O)NC4CC5(C4)CN(c4ccncc4)C5)cc3c2)s1,4.2,4.2,0.7160033436347992,0.7160033436347992,0.7160033436347992,openadmet_expansion_train,2026
3042,E-0016688,O=C(NC1CCN(c2ccncc2)CC1)c1cc2cc(Nc3nc4c(s3)CNCC4)ccn2n1,4.0,4.0,0.6989700043360189,0.6989700043360189,0.6989700043360189,openadmet_expansion_train,2026
3043,E-0016689,CN1CCc2nc(-c3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,74.6,74.6,1.8785217955012066,1.8785217955012066,1.8785217955012066,openadmet_expansion_train,2026
3044,E-0016690,Cn1cnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)c1,7.4,7.4,0.9242792860618817,0.9242792860618817,0.9242792860618817,openadmet_expansion_train,2026
3045,E-0016691,Cc1ncc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,17.4,17.4,1.2648178230095364,1.2648178230095364,1.2648178230095364,openadmet_expansion_train,2026
3046,E-0016692,Cc1cnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,36.6,36.6,1.575187844927661,1.575187844927661,1.575187844927661,openadmet_expansion_train,2026
3047,E-0016693,CN1CCC(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,4.9,4.9,0.7708520116421442,0.7708520116421442,0.7708520116421442,openadmet_expansion_train,2026
3048,E-0016694,Cn1cnc(-c2ccn3nc(C(=O)Nc4ccc(N5CCOCC5)cc4)cc3c2)c1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3049,E-0016695,CN(C)c1ccc(NC(=O)c2cc3cc(-c4cn(C)cn4)ccn3n2)cc1,19.9,19.9,1.320146286111054,1.320146286111054,1.320146286111054,openadmet_expansion_train,2026
3050,E-0016696,Cn1cnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5F)CC4)cc3c2)c1,38.7,38.7,1.5987905067631152,1.5987905067631152,1.5987905067631152,openadmet_expansion_train,2026
3051,E-0016697,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cn(C)cn4)ccn3n2)CC1,5.0,5.0,0.7781512503836436,0.7781512503836436,0.7781512503836436,openadmet_expansion_train,2026
3052,E-0016698,C[C@@H]1CCC[C@@H](C)N1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,3.7,3.7,0.6720978579357175,0.6720978579357175,0.6720978579357175,openadmet_expansion_train,2026
3053,E-0016699,CN(C)[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,3.6,3.6,0.6627578316815741,0.6627578316815741,0.6627578316815741,openadmet_expansion_train,2026
3054,E-0016700,CN(C)[C@@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,3.0,3.0,0.6020599913279624,0.6020599913279624,0.6020599913279624,openadmet_expansion_train,2026
3055,E-0016702,Cn1ccc2c([nH]c3cc(OCCN4CC(O)C4)ccc32)c1=O,3.9,3.9,0.6901960800285137,0.6901960800285137,0.6901960800285137,openadmet_expansion_train,2026
3056,E-0016703,COC1CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,7.4,7.4,0.9242792860618817,0.9242792860618817,0.9242792860618817,openadmet_expansion_train,2026
3057,E-0016704,COC1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,6.3,6.3,0.8633228601204559,0.8633228601204559,0.8633228601204559,openadmet_expansion_train,2026
3058,E-0016705,COC1CCN(CCN(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,8.7,8.7,0.9867717342662449,0.9867717342662449,0.9867717342662449,openadmet_expansion_train,2026
3059,E-0016706,Cn1ccc2c([nH]c3c(=O)n(CCN4CCCCC4)ccc32)c1=O,2.1,2.1,0.4913616938342727,0.4913616938342727,0.4913616938342727,openadmet_expansion_train,2026
3060,E-0016707,Cn1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1=O,2.0,2.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,openadmet_expansion_train,2026
3061,E-0016708,CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,7.2,7.2,0.9138138523837167,0.9138138523837167,0.9138138523837167,openadmet_expansion_train,2026
3062,E-0016710,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCOCC4)cnc3c12,3.8,3.8,0.6812412373755872,0.6812412373755872,0.6812412373755872,openadmet_expansion_train,2026
3063,E-0016711,Cn1ccc2c([nH]c3ccc(OCCN4CCCCC4)cc32)c1=O,2.6,2.6,0.5563025007672873,0.5563025007672873,0.5563025007672873,openadmet_expansion_train,2026
3064,E-0016720,CN1CCc2nc(Nc3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,13.6,13.6,1.1643528557844371,1.1643528557844371,1.1643528557844371,openadmet_expansion_train,2026
3065,E-0016721,Cn1ccc(Oc2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)n1,6.4,6.4,0.8692317197309762,0.8692317197309762,0.8692317197309762,openadmet_expansion_train,2026
3066,E-0016722,Cc1nc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)cs1,12.7,12.7,1.1367205671564067,1.1367205671564067,1.1367205671564067,openadmet_expansion_train,2026
3067,E-0016723,O=C(NC1CCN(c2ccncc2)CC1)c1cn2cc(-c3ccccn3)ccc2n1,5.6,5.6,0.8195439355418687,0.8195439355418687,0.8195439355418687,openadmet_expansion_train,2026
3068,E-0016724,CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,13.6,13.6,1.1643528557844371,1.1643528557844371,1.1643528557844371,openadmet_expansion_train,2026
3069,E-0016725,Cc1nnc(-c2ccn3nc(C(=O)Nc4ccc(N5CCN(C)CC5)cc4)cc3c2)s1,31.4,31.4,1.510545010206612,1.510545010206612,1.510545010206612,openadmet_expansion_train,2026
3070,E-0016726,COCCN1CCC(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,0.1,0.1,0.04139268515822508,0.04139268515822508,0.04139268515822508,openadmet_expansion_train,2026
3071,E-0016727,CN1CCN(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,7.6,7.6,0.9344984512435677,0.9344984512435677,0.9344984512435677,openadmet_expansion_train,2026
3072,E-0016728,Cn1cnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4F)CC2)n3C)c1,6.4,6.4,0.8692317197309762,0.8692317197309762,0.8692317197309762,openadmet_expansion_train,2026
3073,E-0016730,Cc1nc(-c2cc(C)c3ccncc3c2N)ccc1OCCN1CCCCC1,25.0,25.0,1.414973347970818,1.414973347970818,1.414973347970818,openadmet_expansion_train,2026
3074,E-0016731,Cc1nc(-c2ccc3ccncc3c2N)ccc1OCCN1CCCCC1,4.9,4.9,0.7708520116421442,0.7708520116421442,0.7708520116421442,openadmet_expansion_train,2026
3075,E-0016732,Nc1c(-c2ccc3ccncc3c2)ccc(OCCN2CCOCC2)c1F,21.6,21.6,1.354108439147401,1.354108439147401,1.354108439147401,openadmet_expansion_train,2026
3076,E-0016733,Cc1cc(-c2ccc(OCCN3CCCCC3)c(F)c2N)nc2cnccc12,10.5,10.5,1.0606978403536116,1.0606978403536116,1.0606978403536116,openadmet_expansion_train,2026
3077,E-0016735,C=Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,7.2,7.2,0.9138138523837167,0.9138138523837167,0.9138138523837167,openadmet_expansion_train,2026
3078,E-0016736,C[C@@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CC2CCC(C1)O2,323.1,323.1,2.51067903103221,2.51067903103221,2.51067903103221,openadmet_expansion_train,2026
3079,E-0016737,C[C@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1)N1CC2CCC(C1)O2,359.5,359.5,2.5569052690554477,2.5569052690554477,2.5569052690554477,openadmet_expansion_train,2026
3080,E-0016738,N#Cc1cnn2cc(-c3ccc(OCCN4CC5CCC(C4)O5)c(F)c3)cnc12,105.2,105.2,2.0261245167454502,2.0261245167454502,2.0261245167454502,openadmet_expansion_train,2026
3081,E-0016739,O=C(O)c1cc2ccncc2nc1-c1ccc(OCCN2CCCCC2)cc1,0.4,0.4,0.146128035678238,0.146128035678238,0.146128035678238,openadmet_expansion_train,2026
3082,E-0016740,NC(=O)c1cc2ccncc2nc1-c1ccc(OCCN2CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3083,E-0016769,Cn1cc2c(cc1=O)[nH]c1cc(OCCN3CCCCC3)ccc12,2.0,2.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,openadmet_expansion_train,2026
3084,E-0016770,Cn1ccn2c(nc3cc(OCCN4CCCCC4)ccc32)c1=O,2.1,2.1,0.4913616938342727,0.4913616938342727,0.4913616938342727,openadmet_expansion_train,2026
3085,E-0016771,Cn1ccn2c(nc3ccc(OCCN4CCCCC4)cc32)c1=O,0.3,0.3,0.11394335230683679,0.11394335230683679,0.11394335230683679,openadmet_expansion_train,2026
3086,E-0016772,CN(c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)C1CCNCC1,2.7,2.7,0.568201724066995,0.568201724066995,0.568201724066995,openadmet_expansion_train,2026
3087,E-0016773,CN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,3.3,3.3,0.6334684555795865,0.6334684555795865,0.6334684555795865,openadmet_expansion_train,2026
3088,E-0016775,COC1CCN(CCOc2ccc3[nH]c4c(=O)n(C)ccc4c3c2)CC1,1.9,1.9,0.4623979978989561,0.4623979978989561,0.4623979978989561,openadmet_expansion_train,2026
3089,E-0016778,Cn1ccc2c([nH]c3cc(OCCN4CCC[C@H](C#N)C4)ccc32)c1=O,15.3,15.3,1.212187604403958,1.212187604403958,1.212187604403958,openadmet_expansion_train,2026
3090,E-0016779,Cn1ccc2c([nH]c3cc(OCCN4CCC[C@@H](C#N)C4)ccc32)c1=O,13.6,13.6,1.1643528557844371,1.1643528557844371,1.1643528557844371,openadmet_expansion_train,2026
3091,E-0016781,Cn1ccc2c([nH]c3cc(OCCN4CCC(F)CC4)ccc32)c1=O,10.7,10.7,1.0681858617461617,1.0681858617461617,1.0681858617461617,openadmet_expansion_train,2026
3092,E-0016782,CN1CCC(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,2.1,2.1,0.4913616938342727,0.4913616938342727,0.4913616938342727,openadmet_expansion_train,2026
3093,E-0016784,CCN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,5.8,5.8,0.8325089127062363,0.8325089127062363,0.8325089127062363,openadmet_expansion_train,2026
3094,E-0016815,Cc1nc2ccc(-c3ccc(OCCN4CCCCC4)c(C)c3N)cn2n1,3.7,3.7,0.6720978579357175,0.6720978579357175,0.6720978579357175,openadmet_expansion_train,2026
3095,E-0016816,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ncnn3c2)c1N,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3096,E-0016817,Cc1nc2c(C#N)cnn2c(N)c1-c1ccc(OCCN2CCCCC2)cc1,9.1,9.1,1.0043213737826426,1.0043213737826426,1.0043213737826426,openadmet_expansion_train,2026
3097,E-0016818,CCc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,25.6,25.6,1.424881636631067,1.424881636631067,1.424881636631067,openadmet_expansion_train,2026
3098,E-0016819,N#Cc1cnn2cc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cnc12,99.9,99.9,2.0038911662369103,2.0038911662369103,2.0038911662369103,openadmet_expansion_train,2026
3099,E-0016820,COCC1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,4.7,4.7,0.7558748556724915,0.7558748556724915,0.7558748556724915,openadmet_expansion_train,2026
3100,E-0016821,CN(C(=O)OC(C)(C)C)C1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,786.9,786.9,2.8964711004792774,2.8964711004792774,2.8964711004792774,openadmet_expansion_train,2026
3101,E-0016822,N#Cc1cnn2cc(-c3ccc(OCCN4CC5CC5C4)cc3)cnc12,91.8,91.8,1.9675479762188621,1.9675479762188621,1.9675479762188621,openadmet_expansion_train,2026
3102,E-0016823,CC(C)N1CC[C@@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,42.7,42.7,1.640481436970422,1.640481436970422,1.640481436970422,openadmet_expansion_train,2026
3103,E-0016824,CC(C)N1CC[C@H](Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,5.2,5.2,0.7923916894982539,0.7923916894982539,0.7923916894982539,openadmet_expansion_train,2026
3104,E-0016825,CC(C)N1CCC(Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)CC1,0.1,0.1,0.04139268515822508,0.04139268515822508,0.04139268515822508,openadmet_expansion_train,2026
3105,E-0016826,Nc1cc2ccncc2nc1-c1ccc(OCCN2CCCCC2)cc1,6.2,6.2,0.8573324964312685,0.8573324964312685,0.8573324964312685,openadmet_expansion_train,2026
3106,E-0016827,CNC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,4.7,4.7,0.7558748556724915,0.7558748556724915,0.7558748556724915,openadmet_expansion_train,2026
3107,E-0016830,Cc1nnc(-c2ccn3nc(C(=O)NCCNc4ccncc4)cc3c2)s1,2.5,2.5,0.5440680443502757,0.5440680443502757,0.5440680443502757,openadmet_expansion_train,2026
3108,E-0016832,Cc1nnc(-c2ccn3nc(C(=O)NCCN(C)c4ccncc4)cc3c2)s1,0.5,0.5,0.17609125905568124,0.17609125905568124,0.17609125905568124,openadmet_expansion_train,2026
3109,E-0016837,Cn1cnc(-c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)n(C)c3c2)c1,3.6,3.6,0.6627578316815741,0.6627578316815741,0.6627578316815741,openadmet_expansion_train,2026
3110,E-0016838,Cn1cnc(-c2ccc3c(C(=O)NC4CCN(c5ccncc5)CC4)cnn3c2)c1,3.1,3.1,0.6127838567197355,0.6127838567197355,0.6127838567197355,openadmet_expansion_train,2026
3111,E-0016839,Cn1cnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5)CC4)c3c2)c1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3112,E-0016840,Cn1cnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)c1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3113,E-0016841,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccccn3)cnc21,8.0,8.0,0.9542425094393249,0.9542425094393249,0.9542425094393249,openadmet_expansion_train,2026
3114,E-0016842,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5C)CC4)cc3c2)s1,10.4,10.4,1.0569048513364727,1.0569048513364727,1.0569048513364727,openadmet_expansion_train,2026
3115,E-0016843,COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccn3n2)CC1,52.1,52.1,1.725094521081469,1.725094521081469,1.725094521081469,openadmet_expansion_train,2026
3116,E-0016845,Cn1ccc2c([nH]c3cc(OCCN4CC(F)C4)ccc32)c1=O,13.8,13.8,1.1702617153949575,1.1702617153949575,1.1702617153949575,openadmet_expansion_train,2026
3117,E-0016846,Cn1ccc2c([nH]c3cc(OCCN4CC(F)(F)C4)ccc32)c1=O,15.6,15.6,1.2201080880400552,1.2201080880400552,1.2201080880400552,openadmet_expansion_train,2026
3118,E-0016847,CN1CC[C@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,8.6,8.6,0.9822712330395684,0.9822712330395684,0.9822712330395684,openadmet_expansion_train,2026
3119,E-0016848,CN1CC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,8.0,8.0,0.9542425094393249,0.9542425094393249,0.9542425094393249,openadmet_expansion_train,2026
3120,E-0016849,CN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,3.0,3.0,0.6020599913279624,0.6020599913279624,0.6020599913279624,openadmet_expansion_train,2026
3121,E-0016850,CN1CCC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,6.6,6.6,0.8808135922807914,0.8808135922807914,0.8808135922807914,openadmet_expansion_train,2026
3122,E-0016851,CN1CCC[C@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,5.9,5.9,0.8388490907372553,0.8388490907372553,0.8388490907372553,openadmet_expansion_train,2026
3123,E-0016852,CN1CCC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,2.8,2.8,0.5797835966168101,0.5797835966168101,0.5797835966168101,openadmet_expansion_train,2026
3124,E-0016855,CN(c1ccc2c(c1)[nH]c1c(=O)n(C)ccc12)[C@@H]1C[C@H]2CC[C@@H](C1)N2,0.9,0.9,0.2787536009528289,0.2787536009528289,0.2787536009528289,openadmet_expansion_train,2026
3125,E-0016856,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,1.1,1.1,0.3222192947339193,0.3222192947339193,0.3222192947339193,openadmet_expansion_train,2026
3126,E-0016859,Cn1cc(F)c2c([nH]c3cc(OCCN4CC5(COC5)C4)ccc32)c1=O,2.2,2.2,0.505149978319906,0.505149978319906,0.505149978319906,openadmet_expansion_train,2026
3127,E-0016860,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CC5(COC5)C4)ccc32)c1=O,4.4,4.4,0.7323937598229685,0.7323937598229685,0.7323937598229685,openadmet_expansion_train,2026
3128,E-0016861,Cn1c(=O)ccc2c3ccc(OCCN4CCCCC4)cc3[nH]c21,3.2,3.2,0.6232492903979004,0.6232492903979004,0.6232492903979004,openadmet_expansion_train,2026
3129,E-0016862,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CC[C@@H](F)C3)cc2)cc2cnccc12,153.8,153.8,2.189770956346874,2.189770956346874,2.189770956346874,openadmet_expansion_train,2026
3130,E-0016863,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CC[C@@H](F)C3)cc2)cc2cnccc12,119.4,119.4,2.0806264869218056,2.0806264869218056,2.0806264869218056,openadmet_expansion_train,2026
3131,E-0016864,Cc1c(N)c(-c2ccc(OCCN3CC[C@H](F)C3)cc2)cc2cncnc12,31.6,31.6,1.513217600067939,1.513217600067939,1.513217600067939,openadmet_expansion_train,2026
3132,E-0016865,Cc1c(N)c(-c2ccc(OCCN3CC[C@@H](F)C3)cc2)cc2cncnc12,27.3,27.3,1.4517864355242902,1.4517864355242902,1.4517864355242902,openadmet_expansion_train,2026
3133,E-0016866,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cn2ncnc2c1Cl,0.7,0.7,0.2304489213782739,0.2304489213782739,0.2304489213782739,openadmet_expansion_train,2026
3134,E-0016867,Cc1cc(-c2ccc(OCCN3CCCCC3)c(F)c2N)cc2cnccc12,11.3,11.3,1.089905111439398,1.089905111439398,1.089905111439398,openadmet_expansion_train,2026
3135,E-0016868,Cc1cc(-c2ccc(OCCN3CCCCC3)c(F)c2N)c2ccncc2c1,25.1,25.1,1.416640507338281,1.416640507338281,1.416640507338281,openadmet_expansion_train,2026
3136,E-0016869,NC(=O)c1ncn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,0.5,0.5,0.17609125905568124,0.17609125905568124,0.17609125905568124,openadmet_expansion_train,2026
3137,E-0016870,C[C@@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1F)N1CC2CCC(C1)O2,490.2,490.2,2.691258358133111,2.691258358133111,2.691258358133111,openadmet_expansion_train,2026
3138,E-0016871,C[C@H](COc1ccc(-c2cnc3c(C#N)cnn3c2)cc1F)N1CC2CCC(C1)O2,568.3,568.3,2.7553411838115474,2.7553411838115474,2.7553411838115474,openadmet_expansion_train,2026
3139,E-0016872,COC1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,1.1,1.1,0.3222192947339193,0.3222192947339193,0.3222192947339193,openadmet_expansion_train,2026
3140,E-0016873,N#Cc1cnn2cc(-c3ccc(OCCN4CC5(COC5)C4)cc3)cnc12,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3141,E-0016874,CNC1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
3142,E-0016875,CN(C)C1CN(CCOc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)C1,3.7,3.7,0.6720978579357175,0.6720978579357175,0.6720978579357175,openadmet_expansion_train,2026
3143,E-0016876,N#Cc1cnn2cc(-c3ccc(OCCN4CC5(CC5)C4)cc3)cnc12,1.9,1.9,0.4623979978989561,0.4623979978989561,0.4623979978989561,openadmet_expansion_train,2026
3144,E-0016877,N#Cc1cnn2cc(-c3ccc(OCCN4CCC5(CC5)C4)cc3)cnc12,5.4,5.4,0.8061799739838872,0.8061799739838872,0.8061799739838872,openadmet_expansion_train,2026
